,answer1,answer2,label,berttrained
2716,50 to 100Â million,two,0.0,0.06832721084356308
2717,50 to 100Â million,50\\u2013100 million,0.0,0.7933672070503235
2718,50 to 100Â million,50 to 100 million,1.0,0.9747336506843567
2719,1999,22 august 1964,0.0,0.33792367577552795
2720,1999,2002,0.0,0.5346753001213074
2721,1999,1997,0.0,0.5040714144706726
2722,1999,the late 1990s,2.0,0.3256969749927521
2723,modified for faster speed,a replacement engine,0.0,0.2681118845939636
2724,modified for faster speed,southern California,0.0,0.030540036037564278
2725,modified for faster speed,Mercury,0.0,0.1696266084909439
2726,modified for faster speed,modifying it for greater performance,2.0,0.5426647067070007
2727,modified for faster speed,modified for greater performance,2.0,0.7135272026062012
2728,Dana DeLorenzo,dana rose delorenzo,2.0,0.5195906162261963
2729,16,6,0.0,0.3733080327510834
2730,16,11,0.0,0.32670408487319946
2731,16,26,0.0,0.38486817479133606
2732,16,13,0.0,0.4811803996562958
2733,16,12,0.0,0.3546352684497833
2734,16,8,0.0,0.338886022567749
2735,spatial resolution,albedo,0.0,0.08400159329175949
2736,spatial resolution,Gaussian blur,0.0,0.059426069259643555
2737,spatial resolution,visual acuity,1.0,0.363445520401001
2738,spatial resolution,image resolution,2.0,0.7074143290519714
2739,by the 5th century,382 ad,0.0,0.19059354066848755
2740,by the 5th century,c. 400 BCE,0.0,0.2566298544406891
2741,by the 5th century,in the second temple period,0.0,0.2085796445608139
2742,by the 5th century,393,0.0,0.15402841567993164
2743,by the 5th century,1546,0.0,0.27962785959243774
2744,by the 5th century,382,0.0,0.23828203976154327
2745,Scotland,not known,0.0,0.1668066829442978
2746,Scotland,anglo - norman origin,0.0,0.20510488748550415
2747,Scotland,English,1.0,0.38126417994499207
2748,Scotland,scottish,2.0,0.5767946243286133
2749,Surekha Yadav,violet constance jessop,0.0,0.1825755089521408
2750,Surekha Yadav,Karen Harrison,0.0,0.22877289354801178
2751,Surekha Yadav,Lady,0.0,0.1789349764585495
2752,Surekha Yadav,Sally Kristen Ride,0.0,0.13035494089126587
2753,TGRI,sebaceous glands,0.0,0.16672241687774658
2754,TGRI,the fictional superhero team,0.0,0.06396834552288055
2755,TGRI,Tokka,0.0,0.2646635174751282
2756,TGRI,The Corporation,0.0,0.2794930338859558
2757,TGRI,Siliceous ooze,0.0,0.03573671355843544
2758,TGRI,diatomite,0.0,0.2653414011001587
2759,TGRI,Zetox,0.0,0.08364971727132797
2760,TGRI,Japan,0.0,0.35392382740974426
2761,TGRI,alien technology,0.0,0.08796098083257675
2762,1969,1967,0.0,0.5649654865264893
2763,1969,2000,0.0,0.21701157093048096
2764,1969,1974,0.0,0.5452529788017273
2765,"21,013","41, 900",0.0,0.2986794114112854
2766,"21,013",two,0.0,0.08249526470899582
2767,"21,013","more than 20,000",1.0,0.1959497183561325
2768,Germany,United States,0.0,0.35552898049354553
2769,Matthew Jerome Barr,Michael Connors,0.0,0.20211216807365417
2770,Matthew Jerome Barr,Kevin Costner,0.0,0.15141956508159637
2771,Matthew Jerome Barr,Matt Barr,2.0,0.8162685036659241
2772,National Football League,premier league,0.0,0.5499861836433411
2773,National Football League,the nfl,2.0,0.4446479082107544
2774,Jeremiah,nehemiah,0.0,0.4370400905609131
2775,Jeremiah,John the Evangelist,0.0,0.3791600465774536
2776,loosely,the girl next door,0.0,0.10346036404371262
2777,loosely,kendra,0.0,0.16948466002941132
2778,the West Point cadet officer,general officers,0.0,0.42722365260124207
2779,the West Point cadet officer,airborne (parachute) organizations,0.0,0.11389858275651932
2780,the West Point cadet officer,first sergeants and above,1.0,0.26021650433540344
2781,the West Point cadet officer,First Sergeant,1.0,0.437753289937973
2782,the West Point cadet officer,sergeants,1.0,0.3067469000816345
2783,George III,France,0.0,0.23519809544086456
2784,George III,King George III,2.0,0.9169119000434875
2785,two,two points,2.0,0.5701199173927307
2786,Heaven,toll,0.0,0.2739920914173126
2787,Heaven,footbridge,0.0,0.23206709325313568
2788,Heaven,to be reunited with their owners,0.0,0.1058683693408966
2789,Heaven,pedestrian bridge,0.0,0.1273401379585266
2790,Heaven,to heaven,0.0,0.5821401476860046
2791,Heaven,a world-famous tourist site,0.0,0.08478588610887527
2792,Heaven,niagara river gorge,0.0,0.1609780639410019
2793,Heaven,Bifr\u00f6st,0.0,0.33725863695144653
2794,Heaven,Rainbow Bridge,0.0,0.09612641483545303
2795,Heaven,a rainbow,0.0,0.13491685688495636
2796,Lightning,pocketplug,0.0,0.24439233541488647
2797,Lightning,USB to dock connector cable,0.0,0.17107424139976501
2798,Lightning,Apple Battery Charger,0.0,0.13767722249031067
2799,Lightning,wall charger,0.0,0.27484866976737976
2800,Lightning,iPhone 4,0.0,0.073239766061306
2801,Lightning,ChargeBox,0.0,0.14241212606430054
2802,Sodium acetate,methoxide,0.0,0.3952655792236328
2803,Sodium acetate,cytochrome a,0.0,0.1977950632572174
2804,Sodium acetate,Chronic obstructive pulmonary disease,0.0,0.08700571209192276
2805,Sodium acetate,Complement component 3,0.0,0.13646578788757324
2806,Sodium acetate,acetate,1.0,0.806216299533844
2807,Nathan Parsons,Lana Parrilla,0.0,0.21235327422618866
2808,Nathan Parsons,Nathan Dean Parsons,2.0,0.8889922499656677
2809,"December 1, 2018","january 8, 2018",2.0,0.6157078742980957
2810,"December 1, 2018",2015,2.0,0.32255348563194275
2811,"December 1, 2018",2018,2.0,0.6179569959640503
2812,Has a material bilateral mistake,voidable contract,0.0,0.21058155596256256
2813,Has a material bilateral mistake,delay,0.0,-0.08188124746084213
2814,Has a material bilateral mistake,illegal act,0.0,0.11875743418931961
2815,Has a material bilateral mistake,counteroffer,0.0,0.05011621490120888
2816,Has a material bilateral mistake,comma-shaped,0.0,0.08789686113595963
2817,Has a material bilateral mistake,Algol68,0.0,0.04737899452447891
2818,Has a material bilateral mistake,fraud,0.0,0.12037848681211472
2819,Has a material bilateral mistake,mistake,1.0,0.4956653118133545
2820,Cary Guffey,Barry Guiler,0.0,0.2861529588699341
2821,Harriet Ann Jacobs,Cornelia Grinnel Willis,0.0,0.22366945445537567
2822,Harriet Ann Jacobs,addy,0.0,0.02768358215689659
2823,Harriet Ann Jacobs,Miranda Evans -,0.0,0.2769981324672699
2824,Harriet Ann Jacobs,linda brent,2.0,0.2496810257434845
2825,16Â March 2018,2 december 2015,0.0,0.3135699927806854
2826,16Â March 2018,21 April 2017,0.0,0.30326730012893677
2827,16Â March 2018,19 April 2017,0.0,0.35249000787734985
2828,16Â March 2018,20 September 2018,0.0,0.4091172516345978
2829,"Lisbon, Portugal",Los Angeles,0.0,0.2385215163230896
2830,"Lisbon, Portugal",New York City,0.0,0.12037596851587296
2831,"Lisbon, Portugal",Lisbon,2.0,0.8713338971138
2832,Michael Gove,DEFRA,0.0,0.19217771291732788
2833,Michael Gove,margaret becket,1.0,0.13139992952346802
2834,Michael Gove,Mike Pompeo,1.0,0.3156149089336395
2835,Michael Gove,Michael Andrew Gove,2.0,0.9238317012786865
2836,Portuguese explorer Diogo Cão,diogo co,0.0,0.45310652256011963
2837,Portuguese explorer Diogo Cão,Henry Morton Stanley,0.0,0.10984087735414505
2838,Portuguese explorer Diogo Cão,Jesuit Pedro P\u00e1ez,0.0,0.16723093390464783
2839,Portuguese explorer Diogo Cão,Lewis Grant,0.0,0.11196118593215942
2840,Portuguese explorer Diogo Cão,portuguese explorer diogo cao,1.0,0.732556939125061
2841,Portuguese explorer Diogo Cão,Diogo C\u00e3o,2.0,0.6127927899360657
2842,"New York City, US","miami, florida",0.0,0.21274594962596893
2843,"New York City, US",Burbank,0.0,0.20924215018749237
2844,"New York City, US",abc studio one in new york,1.0,0.4460230767726898
2845,"New York City, US","Hollywood, California",1.0,0.22406956553459167
2846,"New York City, US","nashville, tennessee",1.0,0.2559893727302551
2847,"New York City, US",Los Angeles,1.0,0.383181095123291
2848,"New York City, US",New York,2.0,0.7721465826034546
2849,1980,Super Bowl XLIV,0.0,0.2084837555885315
2850,1980,2017,0.0,0.15832509100437164
2851,1980,"october 4, 2015",1.0,0.12971068918704987
2852,1980,2015,1.0,0.24330681562423706
2853,1980,"November 29, 2018",1.0,0.1892213374376297
2854,Nitrate,aquifers,0.0,0.12200037389993668
2855,Nitrate,Groundwater,0.0,0.2292323261499405
2856,Nitrate,industrial and household chemicals,1.0,0.25571557879447937
2857,Nitrate,sanitary landfills,1.0,0.3220740556716919
2858,Nitrate,improper disposal of wastes,1.0,0.2850612699985504
2859,Nitrate,careless industrial practices,1.0,0.23017993569374084
2860,Nitrate,fossil fuels,1.0,0.23841983079910278
2861,Tobey Maguire,Daniel John Gilvezan,0.0,0.14546968042850494
2862,Dr. Abdul Kalam,Dr.Abdul Kalam,0.0,0.9256357550621033
2863,Dr. Abdul Kalam,Indira Gandhi,1.0,0.2186175286769867
2864,Dr. Abdul Kalam,prime minister indira gandhi,1.0,0.12044844031333923
2865,Queen Elizabeth I,queen victoria,0.0,0.4923388361930847
2866,Johann Wolfgang von Goethe,Devil,0.0,0.10558800399303436
2867,Johann Wolfgang von Goethe,Johann Georg Faust,1.0,0.43767139315605164
2868,Jace Everett,Machine Gun Kelly,0.0,0.36883744597435
2869,Jace Everett,leon haywood,0.0,0.1969819962978363
2870,broader focus,Italy,0.0,0.11294844001531601
2871,broader focus,Daniel Yergin,0.0,0.09582121670246124
2872,broader focus,its broader focus,1.0,0.90607750415802
2873,broader focus,globalization,1.0,0.2970631420612335
2874,broader focus,concept of connectedness,1.0,0.20819036662578583
2875,pleura,pulmonary pleurae,2.0,0.5250726342201233
2876,Adam Vinatieri,Jerry Rice,0.0,0.15049748122692108
2877,Adam Vinatieri,pittsburgh steelers,0.0,0.13756801187992096
2878,Adam Vinatieri,Janikowski,0.0,0.13185559213161469
2879,Adam Vinatieri,Morten Andersen,1.0,0.16862615942955017
2880,1 May,the third Sunday of June,0.0,0.23746122419834137
2881,1 May,every 1 may,2.0,0.6053773760795593
2882,oxidant,Boron,0.0,0.20621949434280396
2883,oxidant,aluminiu,0.0,0.3126073181629181
2884,oxidant,fluorine,0.0,0.3284052610397339
2885,oxidant,metalloids,0.0,0.31470373272895813
2886,oxidant,oxygen,2.0,0.40184250473976135
2887,Clayton Kershaw,Los Angeles Dodgers,0.0,0.18765366077423096
2888,Clayton Kershaw,alex rodriguez,0.0,0.08451195061206818
2889,Clayton Kershaw,Giancarlo Stanton,0.0,0.15216374397277832
2890,Clayton Kershaw,new york yankees,1.0,0.10691472887992859
2891,The dealer,the player to his or her left,0.0,0.2059667855501175
2892,The dealer,community cards,0.0,0.1603844314813614
2893,The dealer,Andy Morton,0.0,0.13480466604232788
2894,The dealer,the player in the small blind,1.0,0.2041715532541275
2895,The dealer,the dealer's hand,1.0,0.8267523050308228
2896,two sides of equal length,betweenness,0.0,0.34358644485473633
2897,two sides of equal length,therefore,0.0,0.11617431044578552
2898,two sides of equal length,the third side,0.0,0.2427385300397873
2899,two sides of equal length,two equal sides,2.0,0.7550155520439148
2900,Ryan Tedder,god bless america,0.0,0.09346707910299301
2901,Ryan Tedder,Angelica Hale,0.0,0.07207076996564865
2902,Ryan Tedder,america the beautiful,0.0,0.027859924361109734
2903,Ryan Tedder,Pink,0.0,0.021672159433364868
2904,Ryan Tedder,James Taylor,0.0,0.20148412883281708
2905,Miranda Richardson,morgan le fay,0.0,0.050259269773960114
2906,Miranda Richardson,an enchantress,2.0,0.1574670821428299
2907,2017,"february 4, 2018",2.0,0.32918301224708557
2908,Wendy Crewson,aisha tyler,0.0,0.19114668667316437
2909,Wendy Crewson,Wendy Jane Crewson,2.0,0.9114620089530945
2910,over 18%,1.13%,0.0,0.15173989534378052
2911,over 18%,nearly a fifth,0.0,0.278841495513916
2912,over 18%,1. 13 %,0.0,0.13403111696243286
2913,over 18%,24.4%,0.0,0.2777404189109802
2914,over 18%,17.5%,1.0,0.4710753560066223
2915,over 18%,17.32%,1.0,0.3530360758304596
2916,May - August 2007,march 2011,0.0,0.2281905710697174
2917,May - August 2007,March 1963,0.0,0.19654692709445953
2918,May - August 2007,2011,0.0,0.286266565322876
2919,May - August 2007,"July 7, 2017",0.0,0.6310174465179443
2920,May - August 2007,November 1963,0.0,0.2977636456489563
2921,May - August 2007,1963,0.0,0.20326019823551178
2922,1971,1970,1.0,0.7192333936691284
2923,1971,1969,1.0,0.6752659678459167
2924,2005,2002,0.0,0.46869802474975586
2925,2005,"august 30, 2005",1.0,0.5939363837242126
2926,Liton Das,Lahiru Thirimanne,0.0,0.22243230044841766
2927,Liton Das,Rohit Sharma,0.0,0.1898822784423828
2928,Liton Das,Ajantha Mendis,1.0,0.25237593054771423
2929,Liton Das,shikhar dhawan,1.0,0.15546700358390808
2930,"January 5, 2019","January 27, 2018",0.0,0.4788989722728729
2931,"January 5, 2019","February 3, 2018",0.0,0.25537997484207153
2932,"January 5, 2019","october 27, 2018",1.0,0.2608663737773895
2933,"January 5, 2019",2018,1.0,0.28383955359458923
2934,"January 5, 2019","January 20, 2018",1.0,0.42849647998809814
2935,"January 5, 2019","December 30, 2017",1.0,0.10102418810129166
2936,"January 5, 2019","October 22, 2016",1.0,0.06651904433965683
2937,12,seven,0.0,0.2674940228462219
2938,12,4.5,0.0,0.10350797325372696
2939,12,michael strahan,0.0,0.13578671216964722
2940,graphite,juniper wood,0.0,0.2322019636631012
2941,graphite,camel hair,0.0,0.0767068862915039
2942,graphite,Fluidlead,0.0,0.18875263631343842
2943,A female voice,Sofia Serrano,0.0,0.24078449606895447
2944,A female voice,cameron crowe,0.0,0.08636664599180222
2945,A female voice,Keith Whitley,0.0,0.07923146337270737
2946,A female voice,Flora Purim,0.0,0.08910367637872696
2947,etiology,pathogenesis,0.0,0.4048381447792053
2948,etiology,Cause,0.0,0.24337497353553772
2949,etiology,idiopathic,0.0,0.46639183163642883
2950,etiology,pathology,0.0,0.5531973838806152
2951,etiology,MD,0.0,0.17013481259346008
2952,"October 16, 2018","october 17, 2017",1.0,0.540183961391449
2953,2016,July 4,0.0,0.27766403555870056
2954,2016,"march 2, 2017",0.0,0.26789480447769165
2955,2016,2007,0.0,0.29451537132263184
2956,2016,July 7,0.0,0.13508041203022003
2957,quantitative research methods,Christianity,0.0,0.12006428837776184
2958,quantitative research methods,social policy,1.0,0.17160190641880035
2959,quantitative research methods,achieving greater social equality,1.0,0.12883026897907257
2960,quantitative research methods,greater social equality,1.0,0.1348956823348999
2961,quantitative research methods,illiteracy,1.0,0.06576325744390488
2962,quantitative research methods,Social Learning Theory,1.0,0.1179056391119957
2963,quantitative research methods,how public institutions and individual experiences affect education and its outcomes,1.0,0.1207265853881836
2964,quantitative research methods,public schooling systems,2.0,0.1751890331506729
2965,Sir John Abbott,john a. macdonald,0.0,0.4099533259868622
2966,Sir John Abbott,Sir John Thompson,0.0,0.4666835367679596
2967,Sir John Abbott,Sir John Alexander Macdonald,0.0,0.4818352460861206
2968,Sir John Abbott,Louis Botha,0.0,0.14854735136032104
2969,Sir John Abbott,Sir John A. Macdonald,0.0,0.47328507900238037
2970,through the foramen ovale,internal auditory canal,0.0,0.37750184535980225
2971,through the foramen ovale,foramen ovale,2.0,0.8341326117515564
2972,Vasco da Gama,devasahayam pillai,0.0,0.164663627743721
2973,1978,2009,0.0,0.23643958568572998
2974,1978,"June 23, 1999",0.0,0.2730218470096588
2975,1978,"june 8, 1978",2.0,0.7116677761077881
2976,Prudential plc,Pakistan,0.0,0.2905873656272888
2977,Prudential plc,Prudential Assurance Company,1.0,0.5335959792137146
2978,professional insolvency and restructuring practitioners,liquidator,0.0,0.30203917622566223
2979,professional insolvency and restructuring practitioners,bailiffs,0.0,0.296355277299881
2980,professional insolvency and restructuring practitioners,Positioning,0.0,0.10982383787631989
2981,professional insolvency and restructuring practitioners,Court,0.0,0.15103289484977722
2982,professional insolvency and restructuring practitioners,administrator,1.0,0.29234522581100464
2983,professional insolvency and restructuring practitioners,administrators,1.0,0.38095542788505554
2984,Conrad,norval,0.0,0.2753320038318634
2985,Conrad,Spencer Breslin,0.0,0.3144756853580475
2986,Conrad,Nick,0.0,0.2667171359062195
2987,Conrad,lawrence quinn,0.0,0.38924211263656616
2988,Conrad,Russell,0.0,0.3830031752586365
2989,Conrad,Sally,0.0,0.050854962319135666
2990,four,two,0.0,0.16818688809871674
2991,Ogor Okuweh,Nancy Pelosi,0.0,0.05816841870546341
2992,Ogor Okuweh,Yakubu Dogara,0.0,0.42106106877326965
2993,54,51,0.0,0.5627381205558777
2994,54,50,0.0,0.46021920442581177
2995,54,Michael Jordan,0.0,-0.06786742061376572
2996,54,35,0.0,0.2020971029996872
2997,China,song dynasty,0.0,0.25565841794013977
2998,China,Province of Massachusetts Bay,0.0,0.1431785225868225
2999,China,johan palmstruch,0.0,0.10547901690006256
3000,China,Cai Lun,0.0,0.32994338870048523
3001,China,Crane Currency,0.0,0.224053755402565
3002,China,Marco Polo,0.0,0.20066231489181519
3003,New York,Westchester County of New York,0.0,0.5948281288146973
3004,New York,pottersville,0.0,0.13027450442314148
3005,New York,Seneca Falls,0.0,0.16161586344242096
3006,New York,Bedford Falls,1.0,0.24049243330955505
3007,New York,state of New York,2.0,0.809033989906311
3008,"October 19, 2018",2018,2.0,0.5823584198951721
3009,The Crocodile,Mr. Punch,0.0,0.16265493631362915
3010,The Crocodile,a hungry crocodile,0.0,0.7790245413780212
3011,The Crocodile,Lockjaw,0.0,0.12268905341625214
3012,The Crocodile,nile crocodile,0.0,0.8703182935714722
3013,The Crocodile,Sobek,0.0,0.17351698875427246
3014,The Crocodile,Lyle,0.0,0.24994675815105438
3015,Rectified spirit,beer,0.0,0.11426515132188797
3016,Rectified spirit,tequila,0.0,0.1261495053768158
3017,Rectified spirit,swan light,0.0,0.1655699461698532
3018,Rectified spirit,alcohol by volume,0.0,0.2751140296459198
3019,Rectified spirit,190 proof,0.0,0.15599185228347778
3020,Rectified spirit,Liquor,0.0,0.2566867768764496
3021,Rectified spirit,vodka,2.0,0.34783509373664856
3022,three,four,0.0,0.3725476562976837
3023,three,five,0.0,0.2568801939487457
3024,Judi Evans,Evans,1.0,0.6564378142356873
3025,Judi Evans,judi evans luciano,2.0,0.4043906629085541
3026,155th,155,1.0,0.8994991183280945
3027,155th,123rd,1.0,0.22055694460868835
3028,155th,141,1.0,0.4138590693473816
3029,155th,100,1.0,0.1634255200624466
3030,Maharaja Jai Singh II,Sawai Jai Singh II,2.0,0.8007847666740417
3031,Sir Cyril Radcliffe,shimla agreement,0.0,0.13071614503860474
3032,1954,Between 1955 and 1968,0.0,0.424240380525589
3033,1954,from the mid - 1950s,1.0,0.3833952248096466
3034,1954,mid-1950s,2.0,0.46668827533721924
3035,Sparta,the Peloponnesian League,0.0,0.22468090057373047
3036,Sparta,Spartan,2.0,0.7703071236610413
3037,Congress,James Madison,0.0,0.1556815654039383
3038,Congress,the states,1.0,0.454498291015625
3039,Congress,the several States,1.0,0.2878483533859253
3040,Australia,New Zealand,0.0,0.42578744888305664
3041,Australia,Ayers Rock,0.0,0.1717602163553238
3042,235 or 236,Democratic,0.0,0.21464994549751282
3043,235 or 236,Democratic Party,0.0,0.17796723544597626
3044,235 or 236,Senate,0.0,0.13301488757133484
3045,235 or 236,435,1.0,0.3974131941795349
3046,235 or 236,435 congressional districts,1.0,0.30947378277778625
3047,Frances Sternhagen,cleo king,0.0,0.00673975283280015
3048,Frances Sternhagen,Willie Rae Johnson,0.0,0.14087451994419098
3049,Frances Sternhagen,Mary McDonnell,0.0,0.21028071641921997
3050,Frances Sternhagen,natalie portman,0.0,0.21874000132083893
3051,1954,1937,0.0,0.45696043968200684
3052,flexor,biceps curl,0.0,0.27951180934906006
3053,flexor,two - headed,0.0,0.13758423924446106
3054,flexor,supination,0.0,0.21522721648216248
3055,flexor,barbell curl,0.0,0.18384483456611633
3056,flexor,"extends, adducts arm",0.0,0.18011817336082458
3057,flexor,flexion,2.0,0.4165095388889313
3058,Spain,Carolingian era,0.0,0.19331355392932892
3059,Spain,roncevaux pass,1.0,0.11094952374696732
3060,Naomi Osaka,ashleigh barty,0.0,0.12097380310297012
3061,Naomi Osaka,Oc\u00e9ane Dodin,0.0,0.14532431960105896
3062,Naomi Osaka,Sloane Stephens,0.0,0.1943080723285675
3063,Naomi Osaka,Kim Clijsters,0.0,0.15428052842617035
3064,Naomi Osaka,Serena Williams,0.0,0.26130446791648865
3065,Naomi Osaka,Brooks Koepka,0.0,0.16202577948570251
3066,Naomi Osaka,Maria Sakkari,0.0,0.2139436900615692
3067,Linden Porco,Mark Holton,0.0,0.13177813589572906
3068,Linden Porco,warwick davis,0.0,0.2723919153213501
3069,The Living Daylights,Dr. No,0.0,0.06547198444604874
3070,The Living Daylights,Quantum of Solace,0.0,0.17156995832920074
3071,The Living Daylights,John Barry,0.0,0.11476533114910126
3072,"1,000,000",20 million,0.0,0.17868123948574066
3073,"1,000,000",10,0.0,0.12537692487239838
3074,"1,000,000",185000,1.0,0.35438135266304016
3075,McLean,Patrick Henry,0.0,0.20499636232852936
3076,McLean,William Butler Yeats,0.0,0.16904574632644653
3077,McLean,William Prescott,0.0,0.10241607576608658
3078,McLean,Julia Ward Howe,0.0,0.048378296196460724
3079,McLean,president woodrow wilson,0.0,0.08666898310184479
3080,McLean,John Marsden,0.0,0.14444704353809357
3081,McLean,Harry Turtledove,0.0,0.09826843440532684
3082,McLean,wilmer mclean,2.0,0.2388816773891449
3083,obsessive–compulsive disorder,Jewish,0.0,0.09872765094041824
3084,obsessive–compulsive disorder,amnesia,0.0,0.03730068728327751
3085,obsessive–compulsive disorder,bulimia,0.0,0.06613956391811371
3086,obsessive–compulsive disorder,committed suicide,1.0,0.14946791529655457
3087,obsessive–compulsive disorder,obsessive -- compulsive disorder,2.0,0.9576830267906189
3088,obsessive–compulsive disorder,obsessive \u2013 compulsive disorder,2.0,0.8626073002815247
3089,Gen. John J. Pershing,John Joseph  Black Jack '' Pershing,2.0,0.6138890981674194
3090,Gen. John J. Pershing,John J. Pershing,2.0,0.9068768620491028
3091,lucky,occupation symbols,0.0,0.12688657641410828
3092,lucky,communist ideology,0.0,0.07795122265815735
3093,lucky,occupation,0.0,0.09466786682605743
3094,lucky,the blood sacrifice,0.0,0.2057182937860489
3095,lucky,considered lucky,2.0,0.7971295118331909
3096,Annabeth Gish,elizabeth reaser,0.0,0.4527507722377777
3097,Annabeth Gish,Catherine Parker,0.0,0.3367083668708801
3098,Annabeth Gish,carla gugino,0.0,0.21903009712696075
3099,Annabeth Gish,Victoria Pedretti,0.0,0.22482332587242126
3100,Annabeth Gish,Marian Seldes,0.0,0.22134457528591156
3101,Annabeth Gish,kate siegel,0.0,0.19880637526512146
3102,8,eight,2.0,0.8952361345291138
3103,Moyra Fraser,Geoffrey Palmer,0.0,0.3261772692203522
3104,Lego,Bridgestone,0.0,0.14088842272758484
3105,Lego,Toyota,0.0,0.31659579277038574
3106,2020,"March 27, 2017",0.0,0.18773742020130157
3107,2020,either 2019 or 2020,1.0,0.6713890433311462
3108,Lucas Bersamin,Rodrigo Duterte,0.0,0.1492619663476944
3109,Lucas Bersamin,Teresita Leonardo-de Castro,1.0,0.08284910023212433
3110,Rodney King,War,0.0,0.1952928900718689
3111,Rodney King,carly simon,0.0,0.1807338446378708
3112,Drug Enforcement Administration,controlled substances,0.0,0.38384613394737244
3113,Drug Enforcement Administration,Catholic Epistles,0.0,0.2552521526813507
3114,Drug Enforcement Administration,USN,0.0,0.28956952691078186
3115,Drug Enforcement Administration,registrant type,1.0,0.16100764274597168
3116,Sandra Oh,jason bourne,0.0,0.24155107140541077
3117,Sandra Oh,Matthew Broderick,0.0,0.05935601517558098
3118,Sandra Oh,Sandra Miju Oh,0.0,0.7948359251022339
3119,the U.S. Senate,president george washington,0.0,0.02602562867105007
3120,the U.S. Senate,Vice President George Clinton,0.0,0.1832621991634369
3121,the U.S. Senate,Edge,0.0,0.08986438810825348
3122,the U.S. Senate,the Greensboro Grasshoppers,0.0,0.031543102115392685
3123,the U.S. Senate,President Madison,0.0,0.09873414784669876
3124,the U.S. Senate,President Andrew Jackson,2.0,0.004513443913310766
3125,the U.S. Senate,Andrew Jackson,2.0,-0.021015232428908348
3126,Boston Red Sox,Los Angeles Dodgers,0.0,0.3282121419906616
3127,meter,r,0.0,0.1808425933122635
3128,meter,metre,0.0,0.9232795238494873
3129,meter,magnitude,0.0,0.42234325408935547
3130,meter,positive,0.0,0.2193378508090973
3131,meter,\u03c1,0.0,0.24675622582435608
3132,meter,zero,0.0,0.31615492701530457
3133,Dachshund,german shepherd,0.0,0.6670032143592834
3134,Dachshund,Itchy Itchiford,0.0,0.30461785197257996
3135,1939,1988,0.0,0.3857598602771759
3136,1939,1938,1.0,0.7148187756538391
3137,Babylonians,1973,0.0,0.15421904623508453
3138,Babylonians,January 1,0.0,0.08197575062513351
3139,Babylonians,medieval era,1.0,0.0653185248374939
3140,Babylonians,2000 BC,1.0,0.16574247181415558
3141,Babylonians,in the medieval era,1.0,0.14513835310935974
3142,"Jackson ""Jack"" Maine",lukas nelson,0.0,0.18694117665290833
3143,"Jackson ""Jack"" Maine",Waylon Jennings,0.0,0.23201653361320496
3144,"Jackson ""Jack"" Maine",Bradley Cooper,1.0,0.04392043128609657
3145,"Jackson ""Jack"" Maine",Jackson Maine,2.0,0.8578221797943115
3146,July 11,"october 28, 2017",0.0,0.337331086397171
3147,July 11,"November 17, 2017",0.0,0.3413272798061371
3148,July 11,2018,2.0,0.190739244222641
3149,July 11,"between July 11 and September 26, 2018",2.0,0.6030188798904419
3150,Daniel Mays,John Talfryn Thomas,0.0,0.28715938329696655
3151,Daniel Mays,James Beck,1.0,0.17162775993347168
3152,104,1776447,0.0,-0.028729764744639397
3153,104,12,1.0,0.16720299422740936
3154,104,48,1.0,0.15787102282047272
3155,104,10,1.0,0.3876269459724426
3156,104,two,1.0,0.18018580973148346
3157,2015,1989,0.0,0.2790035605430603
3158,2015,2014,0.0,0.5700408220291138
3159,2015,"March 5, 2016",0.0,0.43451282382011414
3160,2015,May to October 2015,1.0,0.6322144269943237
3161,Season 14,the thirteenth season,1.0,0.5655268430709839
3162,Season 14,season 13,1.0,0.668993353843689
3163,Floyd Mayweather Jr.,cristiano ronaldo,1.0,0.1567060351371765
3164,John Sullivan,harry von tilzer,0.0,0.17265479266643524
3165,John Sullivan,Porter Wagoner,0.0,0.08751765638589859
3166,April,claire,0.0,0.2527739703655243
3167,April,reid,0.0,0.1968248337507248
3168,April,Kevin,0.0,0.19306723773479462
3169,April,Connor,0.0,0.2908860743045807
3170,April,Tritter,0.0,0.2559609115123749
3171,April,dr. meredith grey,0.0,0.05076802521944046
3172,April,Henry Gray,0.0,0.12370825558900833
3173,April,Lupo,0.0,0.239652618765831
3174,April,Alex Karev,0.0,0.19597457349300385
3175,April,April Kepner,1.0,0.6602945327758789
3176,"October 9, 2001","march 31, 2017",0.0,0.28344839811325073
3177,"October 9, 2001",October 2001,2.0,0.8190449476242065
3178,"October 9, 2001",2001,2.0,0.6693238019943237
3179,"October 9, 2001",10/09/2001,2.0,0.7716578245162964
3180,"October 5, 2018","May 18, 2018",0.0,0.6408774256706238
3181,Christopher Meloni,fred willard,0.0,0.035239364951848984
3182,Christopher Meloni,Anthony Anderson,0.0,0.26134976744651794
3183,Christopher Meloni,David Krumholtz,0.0,0.1551688313484192
3184,Christopher Meloni,Bobby Lee,0.0,0.2122584730386734
3185,up to 16Â megapixels,over 1. 2 billion,0.0,0.1459786295890808
3186,up to 16Â megapixels,one hundred zeroes,0.0,0.12984170019626617
3187,up to 16Â megapixels,three,0.0,-0.0048377178609371185
3188,up to 16Â megapixels,unlimited,2.0,0.14282217621803284
3189,on the Zambezi River,Uganda,0.0,0.2733492851257324
3190,on the Zambezi River,southern africa,1.0,0.3622092008590698
