,Unnamed: 0,answer1,answer2,label,berttrained,bertvanilla,sas,f1,bi_encoder,bleu,rouge_L,meteor,new_bi_encoder,new_berttrained
3245,3245,Vanessa Hudgens,Vanessa Anne Hudgens,2.0,0.95431244,0.9117003,0.8686382,0.8,0.9642668962478638,0.0,0.8,0.3448275862068965,0.9764305353164672,0.63907766
3246,3246,Heather O'Rourke,dominique ellen dunne,0.0,0.12049558,0.27458116,0.009783331,0.0,0.0873784869909286,0.0,0.0,0.0,0.0485964529216289,0.81912154
3247,3247,Heather O'Rourke,Rosemarie DeWitt,0.0,0.2700952,0.20108813,0.010102602,0.0,0.2664600610733032,0.0,0.0,0.0,0.1123018264770507,0.29086325
3248,3248,Heather O'Rourke,Heather Michele O'Rourke,2.0,0.89849603,0.89773536,0.8591704,0.8,0.8894927501678467,0.0,0.8571428571428571,0.3448275862068965,0.9626359343528748,0.40686375
3249,3249,I. King Jordan,Robert P. McGregor,0.0,0.21215995,0.39624318,0.009220742,0.0,0.175022542476654,0.0,0.0,0.0,0.0604542046785354,0.301466
3250,3250,I. King Jordan,irving king jordan,1.0,0.7659734,0.664151,0.58728176,0.6666666666666666,0.7990596890449524,0.0,0.6666666666666666,0.6048387096774195,0.7968661785125732,0.16295668
3251,3251,I. King Jordan,I. King Jordan,1.0,0.99999976,0.99999994,0.96380633,1.0,1.0000005960464478,0.0,1.0,0.9921875,0.9999993443489076,0.31074917
3252,3252,Darmstadtium,nihonium,0.0,0.43907735,0.48946208,0.12873133,0.0,0.3980572521686554,0.0,0.0,0.0,0.3200183808803558,0.3067934
3253,3253,Darmstadtium,Oganesson,0.0,0.27481902,0.21328053,0.009689364,0.0,0.3130398392677307,0.0,0.0,0.0,-0.1077382415533065,0.08915505
3254,3254,January 2019,8 january 2018,0.0,0.38045558,0.7038225,0.30021504,0.4,0.3179938197135925,0.0,0.4,0.1724137931034482,0.3422960638999939,0.020906655
3255,3255,January 2019,2018,0.0,0.3806771,0.5607496,0.04796981,0.0,0.4217924475669861,0.0,0.0,0.0,0.3478304445743561,0.13080385
3256,3256,January 2019,22 July 2017,0.0,0.14773855,0.57270074,0.010785167,0.0,0.1514699757099151,0.0,0.0,0.0,0.1263548135757446,0.048806533
3257,3257,January 2019,2019,2.0,0.85579914,0.76688445,0.60350955,0.6666666666666666,0.8782227039337158,0.0,0.6666666666666666,0.4545454545454545,0.9046152234077454,0.95925707
3258,3258,"October 23, 2018","october 10, 2017",0.0,0.3125218,0.85887325,0.23992996,0.3333333333333333,0.2419344186782837,0.0,0.3333333333333333,0.25,0.1786748617887497,0.096108034
3259,3259,"October 23, 2018","October 9, 2018",0.0,0.6293889,0.92978734,0.38002545,0.6666666666666666,0.5944241881370544,0.0,0.6666666666666666,0.6388888888888888,0.6044900417327881,0.15424241
3260,3260,"October 23, 2018","April 10, 2018",0.0,0.45252714,0.8558928,0.26974854,0.3333333333333333,0.4195231199264526,0.0,0.3333333333333333,0.46875,0.4320747852325439,0.95001405
3261,3261,"October 23, 2018","November 13, 2018",0.0,0.42082262,0.89822984,0.25245646,0.3333333333333333,0.3652796745300293,0.0,0.3333333333333333,0.46875,0.3882012069225311,0.12224375
3262,3262,1949,1944,1.0,0.5010407,0.7069085,0.2504708,0.0,0.5418636202812195,0.0,0.0,0.0,0.4076980352401733,0.75936925
3263,3263,Bhairon Singh Shekhawat,gay clark jennings,0.0,0.14215773,0.22962415,0.009640406,0.0,0.1367416381835937,0.0,0.0,0.0,-0.0984054505825042,0.99999976
3264,3264,Bhairon Singh Shekhawat,john c. calhoun,1.0,0.19640261,0.25927573,0.010277984,0.0,0.1645527780055999,0.0,0.0,0.0,0.0513064824044704,0.41806623
3265,3265,Bhairon Singh Shekhawat,George Clinton,1.0,0.17303306,0.22595546,0.009436138,0.0,0.1778526753187179,0.0,0.0,0.0,0.0391588658094406,0.0
3266,3266,Bhairon Singh Shekhawat,Walter Mondale,1.0,0.18873551,0.20978513,0.009525,0.0,0.1833685636520385,0.0,0.0,0.0,0.0987492576241493,0.4289376
3267,3267,Bhairon Singh Shekhawat,Mohammad Hamid Ansari,1.0,0.23177676,0.27848083,0.01002231,0.0,0.2501718997955322,0.0,0.0,0.0,0.1946575939655304,0.368763
3268,3268,volcanic,grand canyon,0.0,0.20414168,0.31009606,0.009415497,0.0,0.225444346666336,0.0,0.0,0.0,0.1819845288991928,0.152563
3269,3269,volcanic,Granite Gorge Metamorphic Suite,0.0,0.268212,0.37833104,0.009323987,0.0,0.2681533694267273,0.0,0.0,0.0,0.2379143089056015,0.8827148
3270,3270,volcanic,subduction zone,0.0,0.28488895,0.3163206,0.009931026,0.0,0.3212723135948181,0.0,0.0,0.0,0.1645531207323074,0.29860368
3271,3271,volcanic,desert,0.0,0.18071125,0.40343574,0.009220215,0.0,0.2236399352550506,0.0,0.0,0.0,0.1173526644706726,0.6590011
3272,3272,volcanic,deep within the Earth,0.0,0.13220236,0.3380145,0.009499854,0.0,0.0973086059093475,0.0,0.0,0.0,0.0200642012059688,0.47225142
3273,3273,volcanic,Italy,0.0,0.19849387,0.33446947,0.00949162,0.0,0.2239507287740707,0.0,0.0,0.0,0.1265699863433838,0.47572944
3274,3274,volcanic,a normally inaccessible mini-game,0.0,0.045973465,0.31345707,0.0090596685,0.0,0.0184560343623161,0.0,0.0,0.0,0.0281967930495739,0.40655527
3275,3275,10 lords a-leaping,chromium combination manicure,0.0,0.13544461,0.22613172,0.011537314,0.0,0.1240595132112503,0.0,0.0,0.0,0.0983353704214096,0.0063060927
3276,3276,10 lords a-leaping,cigarette lighter,0.0,0.16176292,0.2875066,0.010702892,0.0,0.157208651304245,0.0,0.0,0.0,0.1329114735126495,0.09440769
3277,3277,10 lords a-leaping,a lizard,0.0,0.19251868,0.4389024,0.010840259,0.0,0.1736712455749511,0.0,0.3333333333333333,0.0,0.3100087642669678,0.057650063
3278,3278,10 lords a-leaping,Partridge in a pear tree,1.0,0.06254811,0.37859696,0.009822739,0.0,0.0253152400255203,0.0,0.2222222222222222,0.0,0.0606943815946579,0.123171546
3279,3279,10 lords a-leaping,five gold rings,1.0,0.23207705,0.35106093,0.009869818,0.0,0.2138364017009735,0.0,0.0,0.0,0.2494319230318069,0.18228291
3280,3280,10 lords a-leaping,6 Geese a-Laying,1.0,0.28631222,0.63649577,0.009970868,0.0,0.2585571408271789,0.0,0.25,0.0,0.1738458275794983,0.19479614
3281,3281,Mike Dunleavy,Tony Evers,0.0,0.15351036,0.27849984,0.012957062,0.0,0.1578690111637115,0.0,0.0,0.0,0.1077386662364006,0.24778095
3282,3282,Mike Dunleavy,Sarah Palin,1.0,0.08646628,0.24294366,0.009697956,0.0,0.0665393620729446,0.0,0.0,0.0,0.0352765955030918,0.16180544
3283,3283,Mike Dunleavy,Bill Walker,1.0,0.043622226,0.25199685,0.0130739845,0.0,0.0229548402130603,0.0,0.0,0.0,-0.1416530609130859,0.12721121
3284,3284,Mike Dunleavy,Mike J. Dunleavy,1.0,0.93893754,0.8374419,0.8687163,0.8,0.9522833228111268,0.0,0.8,0.3448275862068965,0.9754942059516908,0.06200446
3285,3285,Carousel.,Into the Woods,0.0,0.13595359,0.40229,0.009042839,0.0,0.1073565706610679,0.0,0.0,0.0,-0.0601308196783065,0.12774034
3286,3286,Euphrates,tigris,1.0,0.17541778,0.21965457,0.009560176,0.0,0.1913103908300399,0.0,0.0,0.0,0.0682974979281425,0.053981043
3287,3287,Catholic repression,eileen collins,0.0,0.0756827,0.3100886,0.009622276,0.0,0.0636300668120384,0.0,0.0,0.0,-0.036632914096117,0.11252666
3288,3288,Catholic repression,Come On Eileen,0.0,0.0070503484,0.299158,0.009788159,0.0,-0.0648000687360763,0.0,0.0,0.0,-0.0349800772964954,0.14290565
3289,3289,Catholic repression,Tommy Boy,0.0,0.12910227,0.2920345,0.009672409,0.0,0.1410978883504867,0.0,0.0,0.0,0.1033516153693199,0.29632276
3290,3290,Hindi,English,0.0,0.19127454,0.5151875,0.0101013,0.0,0.2211968153715133,0.0,0.0,0.0,0.079202152788639,0.09014012
3291,3291,Opposite,phyllotaxis,0.0,0.0846034,0.22895847,0.011137253,0.0,0.0653729438781738,0.0,0.0,0.0,0.0614315718412399,0.25277686
3292,3292,Opposite,Sympodial,0.0,0.21095589,0.2471847,0.015363126,0.0,0.2362882494926452,0.0,0.0,0.0,0.0728326290845871,0.23869672
3293,3293,Opposite,Decurrent,0.0,0.26336566,0.25558558,0.010563797,0.0,0.2975835800170898,0.0,0.0,0.0,0.1894997656345367,0.12964046
3294,3294,Opposite,primary growth,0.0,0.1427678,0.31450382,0.011283891,0.0,0.1638957858085632,0.0,0.0,0.0,0.0879345685243606,0.07459706
3295,3295,Opposite,1,0.0,0.31979567,0.3249953,0.026448978,0.0,0.335121750831604,0.0,0.0,0.0,0.1580531001091003,0.0
3296,3296,Opposite,Trunk,0.0,0.144241,0.29334748,0.009613378,0.0,0.1607173681259155,0.0,0.0,0.0,0.0497305281460285,0.95813483
3297,3297,Opposite,decussate,0.0,0.17312469,0.25242835,0.010338158,0.0,0.1771083623170852,0.0,0.0,0.0,0.0587810426950454,0.0
3298,3298,General Sweet Mayhem,Princess Unikitty,0.0,0.2249647,0.2364553,0.010039115,0.0,0.2387725263833999,0.0,0.0,0.0,0.0671633929014206,0.11574481
3299,3299,General Sweet Mayhem,Emmet,0.0,0.30016512,0.2330476,0.009926994,0.0,0.3233101665973663,0.0,0.0,0.0,0.1807754188776016,0.027527632
3300,3300,General Sweet Mayhem,Phyllis,0.0,0.16330156,0.30101573,0.009920154,0.0,0.1662972718477249,0.0,0.0,0.0,0.1006077900528907,0.018278826
3301,3301,General Sweet Mayhem,Rosa Diaz,0.0,0.08836079,0.26572794,0.009848769,0.0,0.0423025265336036,0.0,0.0,0.0,0.0007158312946557,0.10991521
3302,3302,Dwight Yoakam,many artists,0.0,0.20776792,0.25644153,0.009962647,0.0,0.2154451608657837,0.0,0.0,0.0,0.1371093094348907,0.070489176
3303,3303,Dwight Yoakam,queen,1.0,0.09501185,0.24246663,0.009130576,0.0,0.0801591575145721,0.0,0.0,0.0,-0.0030397917144,0.098677576
3304,3304,Dwight Yoakam,Freddie Mercury,1.0,0.11405606,0.25543398,0.009761062,0.0,0.1188614889979362,0.0,0.0,0.0,0.0074151009321212,0.095339835
3305,3305,Harold Perrineau,charles murray,0.0,0.10949753,0.32309648,0.010306738,0.0,0.0922022014856338,0.0,0.0,0.0,0.0664720460772514,0.17137916
3306,3306,Harold Perrineau,Terrence J,0.0,0.19893445,0.23269197,0.009649269,0.0,0.1831780821084976,0.0,0.0,0.0,0.0746293738484382,0.10105478
3307,3307,Harold Perrineau,tefan avr,0.0,0.24510534,0.20541202,0.009718843,0.0,0.2626338899135589,0.0,0.0,0.0,0.0458029247820377,0.14595272
3308,3308,Harold Perrineau,ryan destiny,0.0,0.1930495,0.24480493,0.009815409,0.0,0.1726275980472564,0.0,0.0,0.0,0.0226057041436433,0.06143194
3309,3309,Harold Perrineau,Jude Demorest,0.0,0.114719324,0.18470863,0.010525828,0.0,0.103972427546978,0.0,0.0,0.0,0.0491907522082328,0.06716201
3310,3310,Harold Perrineau,Jeffrey Walker,0.0,0.14513089,0.3312278,0.010611832,0.0,0.1591111123561859,0.0,0.0,0.0,0.0109581891447305,0.09383005
3311,3311,Harold Perrineau,Perrineau,1.0,0.64506435,0.8342362,0.77386045,0.6666666666666666,0.6259951591491699,0.0,0.6666666666666666,0.4545454545454545,0.871292233467102,0.18584438
3312,3312,1757,1526 -- 1858 CE,1.0,0.43503314,0.4091917,0.11616401,0.0,0.4475758075714111,0.0,0.0,0.0,0.3770379424095154,0.10016134
3313,3313,1757,between 1848 and 1885,1.0,0.1537456,0.4639471,0.033349928,0.0,0.1478562951087951,0.0,0.0,0.0,0.1694637387990951,0.06582036
3314,3314,1757,sometime between 1848 and 1885,1.0,0.1392854,0.43170905,0.026127327,0.0,0.1328864097595214,0.0,0.0,0.0,0.1668517291545868,0.13637482
3315,3315,1757,the early 16th century,1.0,0.25340146,0.37833557,0.1370239,0.0,0.2671127617359161,0.0,0.0,0.0,0.1919473707675933,0.026541116
3316,3316,1757,1500,1.0,0.22375035,0.5440769,0.020366827,0.0,0.2574247419834137,0.0,0.0,0.0,0.1359457522630691,0.035170443
3317,3317,1757,1526,1.0,0.31093282,0.45656303,0.089861095,0.0,0.3466156721115112,0.0,0.0,0.0,0.1652305424213409,0.09706301
3318,3318,Nicolas-Joseph Cugnot,Ferdinand Verbiest,0.0,0.1769406,0.3073679,0.010764233,0.0,0.150396466255188,0.0,0.0,0.0,0.0971446484327316,0.11299531
3319,3319,Nicolas-Joseph Cugnot,gottlieb daimler,0.0,0.13261433,0.24279758,0.009785775,0.0,0.1143781915307045,0.0,0.0,0.0,-0.0750683471560478,0.07303589
3320,3320,Nicolas-Joseph Cugnot,Nicolas - Joseph Cugnot,2.0,0.9188117,1.0,0.96699977,0.4,0.940681517124176,0.0,1.0,0.131578947368421,0.9752036929130554,0.0767637
3321,3321,Champaign-Urbana metropolitan area,champaign,1.0,0.526552,0.5203826,0.74560595,0.0,0.4718187153339386,0.0,0.4,0.0,0.5361639261245728,0.087988585
3322,3322,Champaign-Urbana metropolitan area,Champaign and Urbana,1.0,0.66599977,0.65768206,0.88023436,0.0,0.6595622301101685,0.0,0.5714285714285715,0.0,0.8980489373207092,0.034460433
3323,3323,Champaign-Urbana metropolitan area,the University of Illinois at Urbana,1.0,0.35720232,0.44276106,0.25575742,0.0,0.3600547015666961,0.0,0.2,0.0,0.5416814684867859,0.85807025
3324,3324,Champaign-Urbana metropolitan area,"Champaign-Urbana, Illinois",2.0,0.6486075,0.71850014,0.86547333,0.4,0.5944089889526367,0.0,0.5714285714285715,0.1666666666666666,0.7735018730163574,0.37480715
3325,3325,9,four,0.0,0.27458587,0.56049675,0.10664291,0.0,0.3237738013267517,0.0,0.0,0.0,0.1652609854936599,0.16964385
3326,3326,TLS 1.3,TLS 1.1,0.0,0.902953,0.9604044,0.4272524,0.5,0.8751429319381714,0.0,0.6666666666666666,0.25,0.8385332226753235,0.16717681
3327,3327,TLS 1.3,macOS,0.0,0.10310793,0.22650546,0.011717358,0.0,0.0550070963799953,0.0,0.0,0.0,0.0601475685834884,0.19763403
3328,3328,TLS 1.3,Transport Layer Security,0.0,0.33452454,0.25444958,0.44160524,0.0,0.3204615712165832,0.0,0.0,0.0,0.2702026665210724,0.14230882
3329,3329,TLS 1.3,version 1.3,2.0,0.5836397,0.704698,0.66232204,0.5,0.6142275929450989,0.0,0.6666666666666666,0.25,0.5834432244300842,0.17286153
3330,3330,TLS 1.3,version 1. 3,2.0,0.51760423,0.704698,0.67271924,0.0,0.5600873827934265,0.0,0.6666666666666666,0.0,0.5322242379188538,0.12134842
3331,3331,"Act III, Scene iv",Marcellus,0.0,0.21549876,0.22557068,0.009429607,0.0,0.2269159853458404,0.0,0.0,0.0,0.2109062075614929,0.012633084
3332,3332,"Act III, Scene iv","act i, scene i",2.0,0.7630286,0.6267603,0.27100667,0.5,0.7933165431022644,0.0,0.5,0.5111111111111111,0.8494164943695068,0.9383084
3333,3333,"Act III, Scene iv",act i,2.0,0.6655302,0.5119973,0.2553324,0.3333333333333333,0.6823769807815552,0.0,0.3333333333333333,0.217391304347826,0.6414672136306763,0.584457
3334,3334,Vive la révolution,vivre libre ou mourir,0.0,0.2905863,0.42809883,0.24488837,0.0,0.245650827884674,0.0,0.0,0.0,0.4860119521617889,0.86396044
3335,3335,Vive la révolution,vive la différence,0.0,0.15166098,0.83885187,0.54517466,0.6666666666666666,0.0762577205896377,0.0,0.5,0.625,0.4237672090530395,0.5232328
3336,3336,Vive la révolution,La Marseillaise,0.0,0.30861726,0.4037058,0.010801296,0.4,0.3152371942996979,0.0,0.3333333333333333,0.2380952380952381,0.4143552184104919,0.78922564
3337,3337,Vive la révolution,Vive la Charte,0.0,0.46448725,0.75204307,0.18530142,0.6666666666666666,0.4472314715385437,0.0,0.5714285714285715,0.625,0.6395984292030334,0.1310767
3338,3338,Vive la révolution,Vive la Nation,0.0,0.5034282,0.8111519,0.2358922,0.6666666666666666,0.4981957077980041,0.0,0.5714285714285715,0.625,0.6038708686828613,0.8685501
3339,3339,Vive la révolution,13 vendemiaire,0.0,0.104840614,0.27199405,0.009580325,0.0,0.0667289793491363,0.0,0.0,0.0,0.2355415076017379,0.1188175
3340,3340,Vive la révolution,vivat,0.0,0.31763172,0.28059372,0.39998236,0.0,0.3110424876213074,0.0,0.0,0.0,0.4545876383781433,0.2814391
3341,3341,ï¿1⁄2,hd - rosetta,0.0,0.2443134,0.26382023,0.009560673,0.0,0.2530342936515808,0.0,0.0,0.0,0.0708419308066368,0.57283705
3342,3342,ï¿1⁄2,white question mark,0.0,0.16856965,0.28321302,0.00984928,0.0,0.184318870306015,0.0,0.0,0.0,-0.0058319522067904,0.50017667
3343,3343,ï¿1⁄2,Ctrl-Insert,0.0,0.25961795,0.26965034,0.010481621,0.0,0.2480895519256591,0.0,0.0,0.0,0.2063017785549163,0.19897217
3344,3344,ï¿1⁄2,white,0.0,0.29792047,0.30808434,0.011616174,0.0,0.3233254551887512,0.0,0.0,0.0,0.1184944435954094,0.82597
3345,3345,ï¿1⁄2,cut,0.0,0.28629762,0.30307806,0.01813643,0.0,0.2899302244186401,0.0,0.0,0.0,0.0741815716028213,0.6557519
3346,3346,ï¿1⁄2,the accent,0.0,0.25691098,0.36320728,0.010533007,0.0,0.2744947969913482,0.0,0.0,0.0,0.0055166082456707,0.47127736
3347,3347,ï¿1⁄2,C-2A,0.0,0.270739,0.2969698,0.01211985,0.0,0.280168354511261,0.0,0.0,0.0,0.2144740968942642,0.47855616
3348,3348,Anthony Mackie,matthew chandler fox,0.0,0.2027257,0.28660676,0.012265589,0.0,0.1946843564510345,0.0,0.0,0.0,0.0058128423988819,0.41374233
3349,3349,Anthony Mackie,Arlen Alexander Escarpeta,0.0,0.19134565,0.23494649,0.010019793,0.0,0.1822470426559448,0.0,0.0,0.0,0.0401969887316226,0.6342476
3350,3350,Anthony Mackie,Kate Mara,0.0,0.17981698,0.23660426,0.009346358,0.0,0.1744268536567688,0.0,0.0,0.0,0.1649121940135955,0.6128172
3351,3351,Anthony Mackie,lvaro Guzmán,0.0,0.17600162,0.23952776,0.009611495,0.0,0.166932463645935,0.0,0.0,0.0,-0.0197517089545726,0.22856973
3352,3352,Anthony Mackie,Matthew McConaughey,0.0,0.27080184,0.33836278,0.013546898,0.0,0.2594319880008697,0.0,0.0,0.0,0.2622416615486145,0.47403085
3353,3353,Anthony Mackie,Graham Phillips,0.0,0.13022287,0.29547054,0.010665413,0.0,0.1294716596603393,0.0,0.0,0.0,0.0666757076978683,0.11797684
3354,3354,Anthony Mackie,Ricco Ross,0.0,0.12402388,0.25439698,0.010407779,0.0,0.1118264347314834,0.0,0.0,0.0,0.117883950471878,0.050313354
3355,3355,control access to a resource,RFID,0.0,0.1325134,0.2892162,0.013468795,0.0,0.1281388998031616,0.0,0.0,0.0,0.161661610007286,0.21790281
3356,3356,control access to a resource,VISA,0.0,0.08182999,0.3131629,0.009263544,0.0,0.0461968556046485,0.0,0.0,0.0,0.0138302445411682,0.12363091
3357,3357,control access to a resource,to increase transaction security,1.0,0.21423823,0.42844176,0.009143324,0.25,0.2295124530792236,0.0,0.2222222222222222,0.1219512195121951,0.1977779120206833,0.10656264
3358,3358,control access to a resource,to make transactions,1.0,0.17738773,0.42946616,0.07118846,0.2857142857142857,0.1632738411426544,0.0,0.25,0.15625,0.1189960539340972,0.070679
3359,3359,control access to a resource,making purchases,1.0,0.1294786,0.34987834,0.00952702,0.0,0.0980314314365387,0.0,0.0,0.0,0.0527423806488513,0.21850897
3360,3360,control access to a resource,to make purchases,1.0,0.12836422,0.43939888,0.052329697,0.2857142857142857,0.0909948050975799,0.0,0.25,0.15625,0.0524601265788078,0.062415875
3361,3361,control access to a resource,security,2.0,0.23806016,0.35953495,0.009537573,0.0,0.2404076159000396,0.0,0.0,0.0,0.2177632749080658,0.095135204
3362,3362,production-possibility frontier,purchasing power parity,0.0,0.27547973,0.29111776,0.009404021,0.0,0.2779303789138794,0.0,0.0,0.0,0.1922771334648132,0.15908343
3363,3363,production-possibility frontier,marginal utility,0.0,0.19546826,0.29414597,0.008837208,0.0,0.2013303488492965,0.0,0.0,0.0,0.1418753415346145,0.035603054
3364,3364,production-possibility frontier,7.6%,0.0,0.12163351,0.2810662,0.009375405,0.0,0.1033034771680831,0.0,0.0,0.0,0.058607991784811,0.272051
3365,3365,production-possibility frontier,EQ,0.0,0.17293198,0.24105494,0.009731389,0.0,0.169507086277008,0.0,0.0,0.0,0.0365521162748336,0.090232
3366,3366,production-possibility frontier,production -- possibility frontier,2.0,0.9300433,0.9645816,0.9647218,0.4,0.9488319158554076,0.0,1.0,0.131578947368421,0.9567902684211732,0.11883445
3367,3367,1921,1912,0.0,0.3016579,0.7288504,0.22023486,0.0,0.3469836711883545,0.0,0.0,0.0,0.1363505274057388,0.17232652
3368,3368,1921,"October 1, 1928",0.0,0.44771746,0.49564004,0.03255452,0.0,0.4868997037410736,0.0,0.0,0.0,0.4648111462593078,0.046729445
3369,3369,1921,1928,0.0,0.5579257,0.7598238,0.22502095,0.0,0.5835248827934265,0.0,0.0,0.0,0.4172790944576263,0.19796623
3370,3370,1921,1963,0.0,0.29321808,0.6817508,0.02071263,0.0,0.3263989090919494,0.0,0.0,0.0,0.1875833719968795,0.14431079
3371,3371,1921,1939,0.0,0.41748315,0.7031028,0.19029999,0.0,0.4704211354255676,0.0,0.0,0.0,0.2510392665863037,0.078919105
3372,3372,1921,1898,0.0,0.27073207,0.71554357,0.032887526,0.0,0.3139042556285858,0.0,0.0,0.0,0.2623811066150665,0.09175108
3373,3373,"December 18, 1966",1966,2.0,0.6906764,0.61385256,0.55387515,0.5,0.683584451675415,0.0,0.5,0.3846153846153847,0.6997395157814026,0.23467617
3374,3374,Óscar Arnulfo Romero y Galdámez,scar arnulfo romero,1.0,0.4761812,0.7053687,0.7906251,0.5,0.4208084940910339,0.0,0.6,0.5859375,0.4311405718326568,0.19956562
3375,3375,Óscar Arnulfo Romero y Galdámez,scar Romero,1.0,0.5510027,0.31830162,0.74595916,0.2857142857142857,0.5532086491584778,0.0,0.4444444444444445,0.217391304347826,0.4298881888389587,0.15303719
3376,3376,Óscar Arnulfo Romero y Galdámez,jose luis escobar alas,0.0,0.15067932,0.298181,0.011041626,0.0,0.1295467317104339,0.0,0.0,0.0,0.2595782876014709,0.080900125
3377,3377,Óscar Arnulfo Romero y Galdámez,San Salvador,0.0,0.12475197,0.21401222,0.010382291,0.0,0.0822213441133499,0.0,0.0,0.0,0.2406823337078094,0.076236404
3378,3378,Óscar Arnulfo Romero y Galdámez,Chalatenango,0.0,0.16147147,0.2214483,0.0104555795,0.0,0.1268474012613296,0.0,0.0,0.0,0.140782743692398,0.93408006
3379,3379,Óscar Arnulfo Romero y Galdámez,"March 24, 1980",0.0,0.03223148,0.20490886,0.009904664,0.0,-0.00809215195477,0.0,0.0,0.0,-0.0299941226840019,0.11830246
3380,3380,Óscar Arnulfo Romero y Galdámez,Óscar Romero,2.0,0.69606,0.4789227,0.8031957,0.2857142857142857,0.6747071146965027,0.0,0.4444444444444445,0.217391304347826,0.7008907794952393,0.44143143
3381,3381,Hayley McFarland,Joey King,0.0,0.06362598,0.2176866,0.010584776,0.0,0.0461286678910255,0.0,0.0,0.0,-0.0706068947911262,0.4389858
3382,3382,Hayley McFarland,Tim Roth,0.0,0.17544962,0.21794865,0.00972145,0.0,0.1658393442630767,0.0,0.0,0.0,-0.0152239287272095,0.22553346
3383,3383,25 August 2002,january 2018,0.0,0.3131206,0.5662989,0.009659838,0.0,0.3407546877861023,0.0,0.0,0.0,0.2273253053426742,0.24366024
3384,3384,25 August 2002,28 January 2018,0.0,0.3506029,0.6839532,0.010585491,0.0,0.3677725195884704,0.0,0.0,0.0,0.3328278064727783,0.25681773
3385,3385,25 August 2002,18 November 2018,1.0,0.26120237,0.664369,0.010235619,0.0,0.2647390961647033,0.0,0.0,0.0,0.2270910441875457,0.730556
3386,3386,minimum wage laws,agriculture,1.0,0.14534153,0.31428638,0.009817708,0.0,0.1551816612482071,0.0,0.0,0.0,0.1273438185453415,0.50047463
3387,3387,minimum wage laws,electrical equipment,1.0,0.10600881,0.28890687,0.009137235,0.0,0.1136965304613113,0.0,0.0,0.0,0.0516597218811512,0.46437606
3388,3388,minimum wage laws,an indie roguelike video game,1.0,0.027358165,0.2409595,0.010102258,0.0,-0.023801814764738,0.0,0.0,0.0,-0.0479603670537471,0.24940315
3389,3389,minimum wage laws,minimum wage,2.0,0.9048501,0.8472652,0.87175345,0.8,0.8987630605697632,0.0,0.8,0.8928571428571429,0.8831827044487,0.22382435
3390,3390,2011-2014,seven seasons,0.0,0.20500238,0.29323813,0.010103603,0.0,0.2273504436016082,0.0,0.0,0.0,0.1386086791753769,0.15769607
3391,3391,2011-2014,14 seasons,0.0,0.39820805,0.3703966,0.40076676,0.0,0.4169763028621673,0.0,0.0,0.0,0.3573034107685089,0.034458958
3392,3392,2011-2014,2011,0.0,0.7161534,0.7878418,0.44657615,0.0,0.698331356048584,0.0,0.6666666666666666,0.0,0.6930156350135803,0.7171871
3393,3393,abbey,medieval italy,0.0,0.14413504,0.2946484,0.00954535,0.0,0.1370989084243774,0.0,0.0,0.0,0.1415268927812576,0.0084978
3394,3394,abbey,Broadway Journal,0.0,0.19450283,0.28141814,0.009499598,0.0,0.2140462696552276,0.0,0.0,0.0,0.0272871293127536,0.025410794
3395,3395,abbey,Europe,0.0,0.15957732,0.25943005,0.01118015,0.0,0.2184362411499023,0.0,0.0,0.0,-0.0060425191186368,0.21182561
3396,3396,abbey,in his abbey,1.0,0.7564892,0.72773117,0.71812904,0.5,0.7296738624572754,0.0,0.5,0.1785714285714285,0.8616309762001038,0.3123034
3397,3397,abbey,his abbey,1.0,0.82397133,0.78685385,0.78957254,0.6666666666666666,0.8028344511985779,0.0,0.6666666666666666,0.2631578947368421,0.8939352035522461,0.23816623
3398,3398,abbey,at the castellated abbey,2.0,0.69220823,0.58365,0.67587894,0.5,0.6747533082962036,0.0,0.4,0.1351351351351351,0.5040184855461121,0.14080966
3399,3399,abbey,the castellated abbey,2.0,0.7235629,0.6042787,0.70656365,0.6666666666666666,0.6983218789100647,0.0,0.5,0.1785714285714285,0.5242209434509277,0.06685767
3400,3400,Ivor Novello,Monty Norman,0.0,0.33833283,0.24164721,0.009771393,0.0,0.3515662550926208,0.0,0.0,0.0,0.2939358949661255,0.009523533
3401,3401,1919,1896,0.0,0.3060031,0.7154668,0.07674245,0.0,0.3407032787799835,0.0,0.0,0.0,0.2925930917263031,0.88869286
3402,3402,1919,"august 27, 1921",0.0,0.3918321,0.5349345,0.11675623,0.0,0.4030197262763977,0.0,0.0,0.0,0.3721745610237121,0.1534789
3403,3403,Heart shaped peepal leaves,europe,0.0,0.03720168,0.23730898,0.009610323,0.0,0.000296264886856,0.0,0.0,0.0,-0.0198353938758373,0.35614246
3404,3404,Heart shaped peepal leaves,the early 14th century,0.0,0.0,0.27846655,0.010461402,0.0,-0.1125004440546035,0.0,0.0,0.0,-0.1034960970282554,0.73170733
3405,3405,Heart shaped peepal leaves,in the early 14th century,0.0,0.0,0.28708515,0.010036125,0.0,-0.120479330420494,0.0,0.0,0.0,-0.1116648614406585,0.15095891
3406,3406,Heart shaped peepal leaves,the 1250s,0.0,0.06752016,0.29180142,0.010527994,0.0,0.0259949006140232,0.0,0.0,0.0,-0.0011997111141681,0.054473165
