,answer1,answer2,label,sas,f1,berttrained,bertvanilla,bi_encoder,bleu,rouge_L,meteor
528,twin prime conjecture,Polignac's,0.0,0.0123001607134938,0.0,0.1345600038766861,0.2729257941246033,0.1306318938732147,0.0,0.0,0.0
529,indecomposability,minimality,0.0,0.017861783504486,0.0,0.3091489672660827,0.2776974141597748,0.3399009704589844,0.0,0.0,0.0
530,the smallest subfield,Q or the finite field with p elements,0.0,0.2999471127986908,0.0,0.2479921728372573,0.4040091335773468,0.1950917840003967,0.0,0.1818181818181818,0.0666666666666666
531,4k + 3,Z,0.0,0.0109161017462611,0.0,0.1078137829899787,0.2787258327007293,0.0899849161505699,0.0,0.0,0.0
532,Europe,Germany,0.0,0.0719578489661216,0.0,0.5628612041473389,0.5994718074798584,0.6377252340316772,0.0,0.0,0.0
533,Netherlands,Germany,0.0,0.1002994105219841,0.0,0.4256099462509155,0.5310124158859253,0.4618900418281555,0.0,0.0,0.0
534,1st century BC,Roman-era,0.0,0.0257691610604524,0.0,0.2931951284408569,0.4031980335712433,0.3058774769306183,0.0,0.0,0.0
535,Gaulish name Rēnos,Rhenus,2.0,0.1325847506523132,0.0,0.5581824779510498,0.239854633808136,0.5817244052886963,0.0,0.0,0.0
536,Hoek van Holland,(1036.20 km),0.0,0.0105839129537343,0.0,0.1004697903990745,0.2243764847517013,0.0523650795221328,0.0,0.0,0.0
537,"Rhine-kilometers""",kilometres,1.0,0.5340471863746643,0.0,0.543135404586792,0.5075640082359314,0.5087727904319763,0.0,0.0,0.0
538,Austria,Liechtenstein,0.0,0.0103137055411934,0.0,0.2170298993587494,0.5098183155059814,0.2516354024410248,0.0,0.0,0.0
539,Switzerland,Liechtenstein,0.0,0.0109158484265208,0.0,0.3189137876033783,0.4520317912101746,0.3429589867591858,0.0,0.0,0.0
540,Lake Constance,West by the Alter Rhein,0.0,0.0092576816678047,0.0,0.1598180085420608,0.2882521748542785,0.1479653716087341,0.0,0.0,0.0
541,parallel to the canalized Rhine,into the lake,0.0,0.0098219690844416,0.0,0.2057486623525619,0.4914231598377228,0.1977583467960357,0.0,0.25,0.15625
542,Lake Rhine,Seerhein,2.0,0.0096770413219928,0.0,0.4408591687679291,0.277704119682312,0.4854399561882019,0.0,0.0,0.0
543,Rheinbrech,Upper Lake,0.0,0.0094160037115216,0.0,0.2667008936405182,0.2292464822530746,0.2944392263889313,0.0,0.0,0.0
544,Rheinbrech,Upper Lake,0.0,0.0094160037115216,0.0,0.2667008936405182,0.2292464822530746,0.2944392263889313,0.0,0.0,0.0
545,Lindau,Mainau,0.0,0.2824545502662659,0.0,0.4965676665306091,0.2721318006515503,0.5029944181442261,0.0,0.0,0.0
546,Moselle,Neckar,0.0,0.0105557469651103,0.0,0.2423338145017624,0.2463841140270233,0.296208918094635,0.0,0.0,0.0
547,plants and factories,industry,1.0,0.1915659755468368,0.0,0.302273154258728,0.4789030253887177,0.3245290219783783,0.0,0.0,0.0
548,Switzerland,Lower Rhine,0.0,0.0110319247469306,0.0,0.2302455753087997,0.2937023937702179,0.2532560527324676,0.0,0.0,0.0
549,Switzerland,Duisburg,0.0,0.0102571276947855,0.0,0.1394164115190506,0.2452629953622818,0.1951961070299148,0.0,0.0,0.0
550,Sankt Goarshausen,Lorelei,0.0,0.0096822520717978,0.0,0.0608259662985801,0.2192183583974838,0.0435148552060127,0.0,0.0,0.0
551,Duisport,Duisburg,2.0,0.3056810796260834,0.0,0.582452118396759,0.7250429391860962,0.6095007658004761,0.0,0.0,0.0
552,Noord River,Nieuwe Maas,0.0,0.0094789369031786,0.0,0.269179493188858,0.2443000078201294,0.3057945072650909,0.0,0.0,0.0
553,Old Rhine,Oude Rijn,2.0,0.179881677031517,0.0,0.898277997970581,0.2321758568286896,0.9132239818572998,0.0,0.0,0.0
554,Merwede-Oude Maas,North Sea,0.0,0.0097548058256506,0.0,0.180807963013649,0.2287982553243637,0.1827426254749298,0.0,0.0,0.0
555,tear huge areas of land into the sea.,tidal currents,0.0,0.0896692276000976,0.0,0.3658644258975982,0.3129998445510864,0.3517558872699737,0.0,0.0,0.0
556,Mesozoic Era,Triassic Period,0.0,0.2329999059438705,0.0,0.4132291674613952,0.3545579612255096,0.4160452485084533,0.0,0.0,0.0
557,Ice Ages,geological period,1.0,0.011506657116115,0.0,0.4109561145305633,0.4262698292732239,0.4414890706539154,0.0,0.0,0.0
558,increased flooding and sedimentation,Bronze Age agriculture,0.0,0.0094861164689064,0.0,0.188118577003479,0.3146139979362488,0.1449722051620483,0.0,0.0,0.0
559,southern,between the modern Baden and Württemberg,0.0,0.0095087550580501,0.0,0.1572942286729812,0.372232437133789,0.1518926322460174,0.0,0.0,0.0
560,5th century,Migration period,0.0,0.0094516603276133,0.0,0.0939231067895889,0.3448952436447144,0.0858889669179916,0.0,0.0,0.0
561,1935,1930,0.0,0.3178043067455292,0.0,0.5321389436721802,0.7743566036224365,0.5571914315223694,0.0,0.0,0.0
562,Seven Days to the River Rhine,plan for an invasion of Western Europe,0.0,0.0095464056357741,0.0,0.1538072675466537,0.3553446829319,0.1278296709060669,0.0,0.0,0.0
563,Following a referendum in 1997,1998,0.0,0.1491210162639618,0.0,0.2912993431091308,0.5455079078674316,0.2742093801498413,0.0,0.0,0.0
564,in which it can make laws,"powers that are ""reserved"" to the Parliament of the United Kingdom",0.0,0.3611902296543121,0.0,0.316498339176178,0.3902269005775452,0.3031255006790161,0.0,0.0,0.0
565,Parliament of the United Kingdom,The British Parliament,2.0,0.9375032782554626,0.3333333333333333,0.7900707125663757,0.6852813959121704,0.8373710513114929,0.0,0.25,0.3125
566,majority,40%,0.0,0.4328402280807495,0.0,0.359126478433609,0.4173820316791534,0.4105941653251648,0.0,0.0,0.0
567,blueprint,the Convention,0.0,0.021362368017435,0.0,0.1224098354578018,0.3396376073360443,0.1387068629264831,0.0,0.0,0.0
568,Scottish Parliament Building,Edinburgh,0.0,0.0100358268246054,0.0,0.4954229295253753,0.4199125170707703,0.5258982181549072,0.0,0.0,0.0
569,the Parliamentary Bureau,Presiding Officer,0.0,0.0137186152860522,0.0,0.2372059077024459,0.3419350683689117,0.2672239542007446,0.0,0.0,0.0
570,debating chamber,Wednesday afternoons,0.0,0.0371152125298976,0.0,0.1330050081014633,0.2578480243682861,0.1262729912996292,0.0,0.0,0.0
571,Gaelic,"Scots, Gaelic, or any other language with the agreement of the Presiding Officer",1.0,0.4932009875774384,0.1666666666666666,0.3066246509552002,0.5334181189537048,0.2367010116577148,0.0,0.1428571428571428,0.0367647058823529
572,votes,outcome,0.0,0.2491333186626434,0.0,0.435558557510376,0.3948705792427063,0.5001831650733948,0.0,0.0,0.0
573,not a Scottish minister,may be of interest to a particular area such as a member's own constituency,0.0,0.0199045371264219,0.0,0.1619105488061905,0.3907930552959442,0.1315140277147293,0.0,0.1052631578947368,0.0359712230215827
574,no revising chamber,"take evidence from witnesses, conduct inquiries and scrutinise legislation",0.0,0.0307688657194376,0.0,0.0399374887347221,0.2623572945594788,-0.0535749271512031,0.0,0.0,0.0
575,Scottish Government.,Committees,0.0,0.0101038226857781,0.0,0.2112237066030502,0.3532960116863251,0.2355769127607345,0.0,0.0,0.0
576,Scottish Parliament,Parliament,1.0,0.6066785454750061,0.6666666666666666,0.6716314554214478,0.6769337654113771,0.6946301460266113,0.0,0.6666666666666666,0.4545454545454545
577,automatically devolved,not specifically reserved,0.0,0.0098693193867802,0.0,0.1508333683013916,0.2709160149097442,0.146656185388565,0.0,0.0,0.0
578,UK Government ministers,Westminster,0.0,0.0348033644258976,0.0,0.2788094878196716,0.2712225615978241,0.2903008162975311,0.0,0.0,0.0
579,in the relevant committee or committees,the whole Parliament,0.0,0.1902110874652862,0.0,0.2399490177631378,0.4471094906330109,0.179746389389038,0.0,0.2222222222222222,0.1515151515151515
580,Decision Time,After a general debate on the final form of the bill,0.0,0.4732365310192108,0.0,0.3262583613395691,0.3164049088954925,0.3264792263507843,0.0,0.0,0.0
581,supplant it.,"reverts to the first Thursday in May, a multiple of four years after 1999",0.0,0.0124021396040916,0.0,0.0649580955505371,0.3233552277088165,0.0091755939647555,0.0,0.0,0.0
582,MSPs,leaders of the opposition parties and other MSPs,1.0,0.6604369282722473,0.25,0.6417832374572754,0.6027203202247621,0.6102262735366821,0.0,0.2222222222222222,0.0684931506849315
583,legislative programme for the forthcoming year,a statement,0.0,0.0117622474208474,0.0,0.2240924537181854,0.3636254668235779,0.2115975618362426,0.0,0.0,0.0
584,any member of the Scottish Government,ministers in departments that are selected for questioning that sitting day,0.0,0.0655150413513183,0.0,0.2096016705036163,0.3528298139572144,0.1982126981019973,0.0,0.0,0.0
585,issues under their jurisdiction,the First Minister,0.0,0.0091782258823513,0.0,0.1140158474445343,0.3505848050117493,0.0669782236218452,0.0,0.0,0.0
586,constituency seats,second,0.0,0.010451890528202,0.0,0.1274805516004562,0.335939884185791,0.1259695589542389,0.0,0.0,0.0
587,a number of qualifications,qualifications,2.0,0.9294992685317992,0.5,0.7666796445846558,0.6706658005714417,0.7712004780769348,0.0,0.4,0.3846153846153847
588,Edinburgh Pentlands,former party leader,0.0,0.0099181216210126,0.0,0.1192493140697479,0.2548116445541382,0.1048026084899902,0.0,0.0,0.0
589,"able to vote on domestic legislation that applies only to England, Wales and Northern Ireland",procedural consequence,0.0,0.0303712245076894,0.0,0.0601213090121746,0.2865181565284729,-0.0145011357963085,0.0,0.0,0.0
590,its supporters,Scholars and observers,0.0,0.0091148298233747,0.0,0.201615035533905,0.4078139066696167,0.1994529664516449,0.0,0.0,0.0
591,a historical fluke,political Islam,0.0,0.0091084064915776,0.0,0.0409555621445179,0.3242009282112121,-0.0047773052938282,0.0,0.0,0.0
592,considerable impact,"experience, ideology, and weapons",0.0,0.010133902542293,0.0,0.1046717762947082,0.338479608297348,0.0892775356769561,0.0,0.0,0.0
593,political support,making peace with Israel,0.0,0.0174543056637048,0.0,0.1295825242996215,0.312127947807312,0.1021939143538475,0.0,0.0,0.0
594,assassinated,Islamists came to completely dominate university student unions,0.0,0.0097828544676303,0.0,0.0909069329500198,0.3230857849121094,0.0525261908769607,0.0,0.0,0.0
595,gradual,Islamic revolution,0.0,0.0157385505735874,0.0,0.0401582643389701,0.3243123590946197,0.0572292655706405,0.0,0.0,0.0
596,conspiracy,Westernizing Muslims,0.0,0.0093354629352688,0.0,0.1131239980459213,0.3135897517204285,0.103117860853672,0.0,0.0,0.0
597,promoted Western/foreign ideas and practices into Islamic societies,secular leanings,0.0,0.0215306170284748,0.0,0.1291093677282333,0.3051217198371887,0.1087560579180717,0.0,0.0,0.0
598,al-Gama'a al-Islamiyya,Islamic Group,1.0,0.6180230379104614,0.0,0.4122357070446014,0.3351809680461883,0.3948831558227539,0.0,0.0,0.0
599,Algeria,Afghanistan,0.0,0.0093022137880325,0.0,0.3536898791790008,0.5504394173622131,0.3746754825115204,0.0,0.0,0.0
600,vicious and destructive,civil,0.0,0.011618698015809,0.0,0.1026110425591468,0.3514092564582825,0.0932683572173118,0.0,0.0,0.0
601,Sharia,an idealized and systematized version of conservative tribal village customs,0.0,0.0205094162374734,0.0,0.2326622009277343,0.2403136789798737,0.2130667865276336,0.0,0.0,0.0
602,a different view,Islam's pivotal turning point as occurring not with the death of Ali,0.0,0.0237033870071172,0.0,0.0833466202020645,0.3370056748390198,0.0400690883398056,0.0,0.0,0.0
603,ended the true Islamic system,working through Turkish modernist Mustafa Kemal Atatürk,0.0,0.0092017976567149,0.0,0.0991933718323707,0.2949582934379577,0.0653627663850784,0.0,0.0,0.0
604,elites,government,1.0,0.0347929708659648,0.0,0.2270527333021164,0.3474403619766235,0.287334680557251,0.0,0.0,0.0
605,Christian Whiton,George W. Bush,0.0,0.0109874606132507,0.0,0.2566584050655365,0.4219906032085418,0.2533308267593384,0.0,0.0,0.0
606,military force,colonization,1.0,0.0094341188669204,0.0,0.1906594932079315,0.3396304249763489,0.2418216168880462,0.0,0.0,0.0
607,"""Formal imperialism""",formal,1.0,0.1133482307195663,0.6666666666666666,0.3945202827453613,0.6734429597854614,0.3434564173221588,0.0,0.6666666666666666,0.3846153846153847
608,"""informal"" imperialism",Informal rule,1.0,0.2957660853862762,0.5,0.3140948414802551,0.5895671844482422,0.2512059211730957,0.0,0.5,0.2272727272727272
609,informal,Informal rule is generally less costly,1.0,0.4362943172454834,0.2857142857142857,0.4588490724563598,0.5571815371513367,0.4280252158641815,0.0,0.2857142857142857,0.0909090909090909
610,ownership of private industries,technological superiority,0.0,0.0089315995573997,0.0,0.2124694734811782,0.3022986650466919,0.1859969198703766,0.0,0.0,0.0
611,seaborne,land,0.0,0.0098387338221073,0.0,0.1926981806755066,0.3228683173656464,0.2454670071601868,0.0,0.0,0.0
612,political focus,ideological,0.0,0.0551496595144271,0.0,0.359103798866272,0.5276502370834351,0.3912967741489409,0.0,0.0,0.0
613,ideological,commercial,0.0,0.0110103515908122,0.0,0.2446497082710266,0.4233678281307221,0.2870109677314758,0.0,0.0,0.0
614,taking physical control of another,a conquest over an area,1.0,0.010031908750534,0.0,0.2799406349658966,0.3633454442024231,0.2589277923107147,0.0,0.0,0.0
615,conquering the other state's lands,political and monetary dominance,1.0,0.0209540650248527,0.0,0.2111508548259735,0.3418847322463989,0.178166925907135,0.0,0.0,0.0
616,theory of races,Social Darwinism,1.0,0.009514370933175,0.0,0.2547084093093872,0.3377823829650879,0.279720664024353,0.0,0.0,0.0
617,geographical societies in Europe,necessary for a state’s survival,0.0,0.0118148578330874,0.0,0.0711690485477447,0.3223842978477478,0.0221943370997905,0.0,0.0,0.0
618,uncivilized,fully human,0.0,0.0123008843511343,0.0,0.1672999709844589,0.2331552654504776,0.1616665124893188,0.0,0.0,0.0
619,the British Empire,Terra nullius,0.0,0.009784041903913,0.0,0.1305282115936279,0.2564403712749481,0.1142066493630409,0.0,0.0,0.0
620,irrational and backward,them,0.0,0.020940663293004,0.0,0.1061403900384903,0.3740260004997253,0.083626352250576,0.0,0.0,0.0
621,inferior,irrational and backward,0.0,0.0089823035523295,0.0,0.1603743731975555,0.3758475780487061,0.1595427989959716,0.0,0.0,0.0
622,Orientalism,inferior,0.0,0.0090391216799616,0.0,0.2312854379415512,0.3159299790859222,0.2585866451263428,0.0,0.0,0.0
623,blank spaces on contemporary maps,maps,1.0,0.5182555913925171,0.3333333333333333,0.5566676259040833,0.5783030390739441,0.4902481436729431,0.0,0.3333333333333333,0.3571428571428571
624,nineteenth-century cartographic techniques,nineteenth-century maps,2.0,0.8911095857620239,0.4,0.7410922646522522,0.7466840147972107,0.7326672077178955,0.0,0.5714285714285715,0.2380952380952381
625,European,Europe,2.0,0.9535083770751952,0.0,0.9155421257019044,0.7984635829925537,0.9364206790924072,0.0,0.0,0.0
626,taxation,removing its economic foundation,0.0,0.0117309652268886,0.0,0.1445817947387695,0.337731808423996,0.1308580338954925,0.0,0.0,0.0
627,assimilation,Full citizenship rights,0.0,0.0104713793843984,0.0,0.1573231965303421,0.334353893995285,0.1440829932689666,0.0,0.0,0.0
628,800 CE,in late antiquity,0.0,0.178179532289505,0.0,0.2513318061828613,0.3309435248374939,0.2572060227394104,0.0,0.0,0.0
629,Eastern Europe,1919–20,0.0,0.0095484936609864,0.0,-0.0340671427547931,0.2913524508476257,-0.0220976397395134,0.0,0.0,0.0
630,Mao Zedong,Sultan Galiev and Vasyl Shakhrai,0.0,0.0095786703750491,0.0,0.0250435043126344,0.2160814106464386,-0.0214826315641403,0.0,0.0,0.0
631,The British Empire,The British,1.0,0.5512955784797668,0.6666666666666666,0.6932243704795837,0.8323226571083069,0.7014511823654175,0.0,0.8,0.8928571428571429
632,pseudo-sciences,British Empire,0.0,0.009416782297194,0.0,0.092590145766735,0.2373223751783371,0.0851679593324661,0.0,0.0,0.0
633,Middle East,Africa,0.0,0.011290106922388,0.0,0.2509260177612304,0.2791725099086761,0.3003589510917664,0.0,0.0,0.0
634,The British spirit of imperialism,Social Darwinism,0.0,0.0091046541929245,0.0,0.1682772785425186,0.3527672588825226,0.172973096370697,0.0,0.0,0.0
635,the Monroe Doctrine,through policies,0.0,0.0569641552865505,0.0,0.1375851482152938,0.4309605062007904,0.1254648566246032,0.0,0.0,0.0
636,interventionism,.,0.0,0.0292152501642704,0.0,0.1789479702711105,0.3542927205562592,0.1998321563005447,0.0,0.0,0.0
637,"""internal colonialism""",internal,0.0,0.3211346268653869,0.6666666666666666,0.4555536210536957,0.5826873779296875,0.38339564204216,0.0,0.6666666666666666,0.3846153846153847
638,During the 16th and 17th centuries,17th century,1.0,0.6179607510566711,0.2857142857142857,0.7934060096740723,0.7296832799911499,0.7829660177230835,0.0,0.25,0.78125
639,World War I,creation of modern Balkan and Middle Eastern states,0.0,0.0092119807377457,0.0,0.149372711777687,0.2988193333148956,0.1138355433940887,0.0,0.0,0.0666666666666666
640,wide variety of industries,"FMCG manufacturing, metal processing, steel and electronic manufacturing and food processing",1.0,0.1299168914556503,0.0,0.35213702917099,0.3579157590866089,0.3336352109909057,0.0,0.0,0.0
641,12th/13th-century nobleman,shortened form of the masculine name of Slavic origin Warcisław,0.0,0.0093583120033144,0.0,0.2390499413013458,0.2994978427886963,0.2512154877185821,0.0,0.0,0.0
642,August 1944,the Red Army was nearing the city,0.0,0.0103719690814614,0.0,0.1875848621129989,0.3277047276496887,0.1630840599536895,0.0,0.0,0.0
643,Victory Square,1979,0.0,0.0097148371860384,0.0,0.2170938700437545,0.3175670206546783,0.2239887416362762,0.0,0.0,0.0
644,452.8 ft,115.7 metres,0.0,0.0419359728693962,0.0,0.2542260289192199,0.6499404907226562,0.2079828977584839,0.0,0.0,0.0
645,at the right bank of the Vistula,by the eastern border,0.0,0.0095969717949628,0.0,0.1794239729642868,0.4810006320476532,0.1460554897785186,0.0,0.1818181818181818,0.1162790697674418
646,Vistula Valley,geomorphologic,0.0,0.0096350805833935,0.0,0.0587629079818725,0.2070718556642532,0.0574137270450592,0.0,0.0,0.0
647,former flooded terraces,peat swamps or small ponds,0.0,0.1012853756546974,0.0,0.1688334494829177,0.3326136767864227,0.1370428055524826,0.0,0.0,0.1041666666666666
648,plain Vistula terraces,highest terrace,0.0,0.4001738727092743,0.0,0.4281058013439178,0.4072994291782379,0.3834939002990722,0.0,0.0,0.2380952380952381
649,Masovian gothic,Gothic architecture,1.0,0.6704041361808777,0.5,0.5830174684524536,0.6304810047149658,0.5776784420013428,0.0,0.5,0.25
650,1688–1692,1677–1683,0.0,0.2777802050113678,0.0,0.4472739398479461,0.6567400693893433,0.4389582574367523,0.0,0.0,0.0
651,1775–1795,1696,0.0,0.271921694278717,0.0,0.2665737271308899,0.497202455997467,0.2500224411487579,0.0,0.0,0.0
652,Pole Mokotowskie,Mokotów,1.0,0.7110493183135986,0.0,0.5562780499458313,0.6578970551490784,0.5310677289962769,0.0,0.0,0.0
653,city,Demographically,0.0,0.142998918890953,0.0,0.3783661425113678,0.3195005655288696,0.4341528415679932,0.0,0.0,0.0
654,56.20%,35.7,0.0,0.1373306512832641,0.0,0.0983144491910934,0.6198671460151672,0.0919565558433532,0.0,0.0,0.0
655,Polonez,125p,0.0,0.0142952445894479,0.0,0.208327442407608,0.2687788903713226,0.2211020439863205,0.0,0.0,0.0
656,Chevrolet Aveo,Aveo,1.0,0.6680213212966919,0.6666666666666666,0.6141915321350098,0.8184585571289062,0.5778960585594177,0.0,0.6666666666666666,0.4545454545454545
657,Medical University of Warsaw,National Defence University,0.0,0.0580468401312828,0.2857142857142857,0.290907084941864,0.4701795578002929,0.260244756937027,0.0,0.2857142857142857,0.1612903225806451
658,festivals,events,0.0,0.3477425873279571,0.0,0.5402001142501831,0.5250509977340698,0.6229837536811829,0.0,0.0,0.0
659,primarily along the frontiers between New France and the British colonies,Virginia in the South to Nova Scotia in the North,0.0,0.0097706634551286,0.0,0.3158599436283111,0.4572272300720215,0.2942284047603607,0.0,0.1904761904761905,0.099009900990099
660,disaster; he was defeated in the Battle of the Monongahela,None succeeded,0.0,0.0115494793280959,0.0,0.2126359492540359,0.3341270983219147,0.1592374742031097,0.0,0.0,0.0
661,expulsion of the Acadians,deportation,0.0,0.00917992554605,0.0,0.3977146744728088,0.4629230201244354,0.3727254867553711,0.0,0.0,0.0
662,unwilling to risk large convoys to aid the limited forces it had in New France,significantly increased,0.0,0.0146730840206146,0.0,0.1594084352254867,0.3592066168785095,0.1186446100473404,0.0,0.0,0.0
663,territory east of the Mississippi to Great Britain,France,0.0,0.010318954475224,0.0,0.1933000236749649,0.3657374382019043,0.1803905367851257,0.0,0.0,0.0
664,much larger conflict between France and Great Britain,in King George's reign,0.0,0.0094389468431472,0.0,0.1786461770534515,0.3224032521247864,0.1445903331041336,0.0,0.0,0.0
665,"from Nova Scotia and Newfoundland in the north, to Georgia in the south",eastern coast of the continent,0.0,0.0122098978608846,0.0,0.1065297424793243,0.4632689952850342,0.0407990030944347,0.0,0.1111111111111111,0.0847457627118644
666,few British troops,not have any standing forces,0.0,0.2293604761362076,0.0,0.4300669729709625,0.3492272794246673,0.4627007246017456,0.0,0.0,0.0
667,"mustered local militia companies, generally ill trained and available only for short periods, to deal with native threats, but did not have any standing forces.",militia support,0.0,0.32389697432518,0.074074074074074,0.3216924667358398,0.4256365895271301,0.2376320213079452,0.0,0.074074074074074,0.2127659574468085
668,200 Troupes de la marine and 30 Indians,Céloron,0.0,0.0097321607172489,0.0,0.1623886972665786,0.2484595179557801,0.1524381637573242,0.0,0.0,0.0
669,"British merchants or fur-traders, Céloron informed them of the French claims on the territory and told them to leave.",buried lead plates,0.0,0.0092376237735152,0.0,0.1066377013921737,0.294687956571579,0.0774423778057098,0.0,0.0,0.0
670,"very badly disposed towards the French, and are entirely devoted to the English",what way they could be brought back,0.0,0.0190683584660291,0.0,0.0728532075881958,0.3283704221248627,-0.0065850056707859,0.0,0.0,0.0649350649350649
671,British colonists would not be safe as long as the French were present,forceful,0.0,0.0125205367803573,0.0,0.0485134273767471,0.3355277180671692,0.0111071718856692,0.0,0.0,0.0
672,protect the King's land in the Ohio Valley from the British,"he moved south, he drove off or captured British traders",0.0,0.1452267616987228,0.1111111111111111,0.2645990550518036,0.3921340703964233,0.232036292552948,0.0,0.0909090909090909,0.045045045045045
673,Tanaghrisson,the Mingo,0.0,0.0097541930153965,0.0,0.2207106053829193,0.2719966173171997,0.2349055111408233,0.0,0.0,0.0
674,colonel of the Iroquois,He who does great things,0.0,0.0093068601563572,0.0,0.1508837342262268,0.357867419719696,0.1285801231861114,0.0,0.0,0.0
675,France's claim to the region was superior to that of the British,Sieur de La Salle had explored the Ohio Country nearly a century earlier,0.0,0.0102439792826771,0.0,0.1365649402141571,0.3751073479652405,0.0758025497198104,0.0,0.0769230769230769,0.0384615384615384
676,"Contrecœur led 500 men south from Fort Venango on April 5, 1754",40,0.0,0.0101227359846234,0.0,0.1168664321303367,0.3071494996547699,0.0944909751415252,0.0,0.0,0.0
677,"with Tanaghrisson and his party, surprised the Canadians on May 28 in what became known as the Battle of Jumonville Glen",killed many of the Canadians,0.0,0.1774833053350448,0.1739130434782608,0.3953262567520141,0.4521352648735046,0.3705443441867829,0.0,0.1538461538461538,0.2238805970149253
678,"regain authority over his own people. They had been inclined to support the French, with whom they had long trading relationships",had promised,0.0,0.0169008541852235,0.0909090909090909,0.1824275553226471,0.4273321032524109,0.1270268857479095,0.0,0.0869565217391304,0.1219512195121951
679,Albany Congress,the opening of hostilities,0.0,0.0093352692201733,0.0,0.0804986804723739,0.3591950535774231,0.0702443867921829,0.0,0.0,0.0
680,Washington and Thomas Gage,George Washington,1.0,0.310455322265625,0.3333333333333333,0.6074256300926208,0.5628210306167603,0.6399811506271362,0.0,0.3333333333333333,0.2272727272727272
681,Shirley and Johnson.,British,0.0,0.0092351026833057,0.0,0.2672583758831024,0.3363578617572784,0.2723975777626037,0.0,0.0,0.0
682,Colonel Monckton,British,0.0,0.0120963957160711,0.0,0.1450108736753463,0.2381271719932556,0.1533530950546264,0.0,0.0,0.0
683,deportation of the French-speaking Acadian population from the area.,captured Fort Beauséjour,0.0,0.0147227738052606,0.0,0.2281816303730011,0.304259181022644,0.2297636866569519,0.0,0.0,0.0
684,Petitcodiac in 1755 and at Bloody Creek near Annapolis Royal in 1757,deportation of the French-speaking Acadian population from the area,0.0,0.0308189038187265,0.0,0.1405285000801086,0.3357570469379425,0.0650784149765968,0.0,0.0,0.0
685,Major General James Abercrombie,Lord Loudoun,0.0,0.0093102715909481,0.0,0.2467550039291381,0.2205485999584198,0.267246663570404,0.0,0.0,0.0
686,Major General Louis-Joseph de Montcalm,Lord Loudoun,0.0,0.009444779716432,0.0,0.2265155017375946,0.2302465885877609,0.2257871776819229,0.0,0.0,0.0
687,"attack on New France's capital, Quebec",one major operation,0.0,0.0099340453743934,0.0,0.0931281298398971,0.2976163029670715,0.0519847907125949,0.0,0.0,0.0
688,poor harvest,allegedly corrupt machinations of François Bigot,0.0,0.0093302791938185,0.0,0.095213882625103,0.29469895362854,0.0383086241781711,0.0,0.0,0.0
689,Loudoun,Duke of Cumberland,0.0,0.0094501255080103,0.0,0.3065550625324249,0.2599348127841949,0.3352147936820984,0.0,0.0,0.0
690,"disappearance of a strong ally and counterweight to British expansion, leading to their ultimate dispossession",elimination of French power,0.0,0.0118728121742606,0.1111111111111111,0.3623064458370209,0.4385881423950195,0.3536939024925232,0.0,0.1052631578947368,0.0961538461538461
691,Choctaw and the Creek,tribes that did not want to do business with the British,0.0,0.017181571573019,0.0,0.2418199330568313,0.3651931583881378,0.210820347070694,0.0,0.1333333333333333,0.0485436893203883
692,on the ground,heavy bodies to fall,0.0,0.0370759256184101,0.0,0.2023010998964309,0.3728739619255066,0.196155846118927,0.0,0.0,0.0
693,unnatural,natural motion,0.0,0.1831191182136536,0.0,0.5992302894592285,0.4418132901191712,0.6246156692504883,0.0,0.0,0.0
694,impetus,gravity,0.0,0.0094601297751069,0.0,0.3347398936748504,0.4200023412704468,0.374145895242691,0.0,0.0,0.0
695,Galileo,Galileo Galilei,2.0,0.7539038062095642,0.6666666666666666,0.8607457876205444,0.5635877847671509,0.8799965381622314,0.0,0.6666666666666666,0.2631578947368421
696,friction,gravity,0.0,0.0093241278082132,0.0,0.2935123443603515,0.4394356906414032,0.3310677707195282,0.0,0.0,0.0
697,Newton's First,first law,1.0,0.2797195613384247,0.5,0.5780545473098755,0.4935154020786285,0.5699639320373535,0.0,0.4,0.2380952380952381
698,the same,a Galilean transformation,0.0,0.0095590148121118,0.0,0.0985270664095878,0.3873990774154663,0.0769028663635253,0.0,0.0,0.0
699,General relativity,coherent theory of quantum gravity,0.0,0.0775519460439682,0.0,0.4479727745056152,0.3918065130710602,0.4597738087177277,0.0,0.0,0.0
700,fixed,an equality,0.0,0.0144291119650006,0.0,0.2421664744615554,0.3808621764183045,0.2689846754074097,0.0,0.0,0.0
701,Newton's Third,The third law,1.0,0.5438104867935181,0.5,0.7010911107063293,0.5356194376945496,0.7104904055595398,0.0,0.3333333333333333,0.1666666666666666
702,magnitude,action-reaction,0.0,0.0094608617946505,0.0,0.2400314807891845,0.3274467289447784,0.2618825435638428,0.0,0.0,0.0
703,standard measurement scale,precise operational definitions,0.0,0.0092646768316626,0.0,0.4538864493370056,0.3575067222118377,0.5096134543418884,0.0,0.0,0.0
704,vector quantities,dependent upon how strong,0.0,0.0090488605201244,0.0,0.1281020045280456,0.2816038131713867,0.1228517740964889,0.0,0.0,0.0
705,Associating forces with vectors,know both the magnitude and the direction of both forces to calculate the result,0.0,0.2893309593200684,0.1333333333333333,0.3342475295066833,0.4008871018886566,0.2923260033130646,0.0,0.1111111111111111,0.0384615384615384
