,answer1,answer2,label,sas,f1,berttrained,bertvanilla,bi_encoder
650,1688–1692,1677–1683,0.0,0.2777802050113678,0.0,0.44727393984794617,0.6567400693893433,0.4389582574367523
651,1775–1795,1696,0.0,0.271921694278717,0.0,0.2665737271308899,0.497202455997467,0.2500224411487579
652,Pole Mokotowskie,Mokotów,1.0,0.7110493183135986,0.0,0.5562780499458313,0.6578970551490784,0.5310677289962769
653,city,Demographically,0.0,0.142998918890953,0.0,0.3783661425113678,0.3195005655288696,0.4341528415679932
654,56.20%,35.7,0.0,0.1373306512832641,0.0,0.09831444919109344,0.6198671460151672,0.0919565558433532
655,Polonez,125p,0.0,0.0142952445894479,0.0,0.20832744240760803,0.2687788903713226,0.2211020439863205
656,Chevrolet Aveo,Aveo,1.0,0.6680213212966919,0.6666666666666666,0.6141915321350098,0.8184585571289062,0.5778960585594177
657,Medical University of Warsaw,National Defence University,0.0,0.0580468401312828,0.2857142857142857,0.290907084941864,0.4701795578002929,0.260244756937027
658,festivals,events,0.0,0.3477425873279571,0.0,0.5402001142501831,0.5250509977340698,0.6229837536811829
659,primarily along the frontiers between New France and the British colonies,Virginia in the South to Nova Scotia in the North,0.0,0.0097706634551286,0.0,0.31585994362831116,0.4572272300720215,0.2942284047603607
660,disaster; he was defeated in the Battle of the Monongahela,None succeeded,0.0,0.0115494793280959,0.0,0.21263594925403595,0.3341270983219147,0.1592374742031097
661,expulsion of the Acadians,deportation,0.0,0.00917992554605,0.0,0.39771467447280884,0.4629230201244354,0.3727254867553711
662,unwilling to risk large convoys to aid the limited forces it had in New France,significantly increased,0.0,0.0146730840206146,0.0,0.15940843522548676,0.3592066168785095,0.1186446100473404
663,territory east of the Mississippi to Great Britain,France,0.0,0.010318954475224,0.0,0.1933000236749649,0.3657374382019043,0.1803905367851257
664,much larger conflict between France and Great Britain,in King George's reign,0.0,0.0094389468431472,0.0,0.17864617705345154,0.3224032521247864,0.1445903331041336
665,"from Nova Scotia and Newfoundland in the north, to Georgia in the south",eastern coast of the continent,0.0,0.0122098978608846,0.0,0.10652974247932434,0.4632689952850342,0.0407990030944347
666,few British troops,not have any standing forces,0.0,0.2293604761362076,0.0,0.4300669729709625,0.3492272794246673,0.4627007246017456
667,"mustered local militia companies, generally ill trained and available only for short periods, to deal with native threats, but did not have any standing forces.",militia support,0.0,0.32389697432518,0.074074074074074,0.32169246673583984,0.4256365895271301,0.2376320213079452
668,200 Troupes de la marine and 30 Indians,Céloron,0.0,0.0097321607172489,0.0,0.16238869726657867,0.2484595179557801,0.1524381637573242
669,"British merchants or fur-traders, Céloron informed them of the French claims on the territory and told them to leave.",buried lead plates,0.0,0.0092376237735152,0.0,0.10663770139217377,0.294687956571579,0.0774423778057098
670,"very badly disposed towards the French, and are entirely devoted to the English",what way they could be brought back,0.0,0.0190683584660291,0.0,0.0728532075881958,0.3283704221248627,-0.0065850056707859
671,British colonists would not be safe as long as the French were present,forceful,0.0,0.0125205367803573,0.0,0.04851342737674713,0.3355277180671692,0.0111071718856692
672,protect the King's land in the Ohio Valley from the British,"he moved south, he drove off or captured British traders",0.0,0.1452267616987228,0.1111111111111111,0.2645990550518036,0.3921340703964233,0.232036292552948
673,Tanaghrisson,the Mingo,0.0,0.0097541930153965,0.0,0.2207106053829193,0.2719966173171997,0.2349055111408233
674,colonel of the Iroquois,He who does great things,0.0,0.0093068601563572,0.0,0.1508837342262268,0.357867419719696,0.1285801231861114
675,France's claim to the region was superior to that of the British,Sieur de La Salle had explored the Ohio Country nearly a century earlier,0.0,0.0102439792826771,0.0,0.1365649402141571,0.3751073479652405,0.0758025497198104
676,"Contrecœur led 500 men south from Fort Venango on April 5, 1754",40,0.0,0.0101227359846234,0.0,0.11686643213033676,0.3071494996547699,0.0944909751415252
677,"with Tanaghrisson and his party, surprised the Canadians on May 28 in what became known as the Battle of Jumonville Glen",killed many of the Canadians,0.0,0.1774833053350448,0.1739130434782608,0.39532625675201416,0.4521352648735046,0.3705443441867829
678,"regain authority over his own people. They had been inclined to support the French, with whom they had long trading relationships",had promised,0.0,0.0169008541852235,0.0909090909090909,0.1824275553226471,0.4273321032524109,0.1270268857479095
679,Albany Congress,the opening of hostilities,0.0,0.0093352692201733,0.0,0.08049868047237396,0.3591950535774231,0.0702443867921829
680,Washington and Thomas Gage,George Washington,1.0,0.310455322265625,0.3333333333333333,0.6074256300926208,0.5628210306167603,0.6399811506271362
681,Shirley and Johnson.,British,0.0,0.0092351026833057,0.0,0.2672583758831024,0.3363578617572784,0.2723975777626037
682,Colonel Monckton,British,0.0,0.0120963957160711,0.0,0.14501087367534637,0.2381271719932556,0.1533530950546264
683,deportation of the French-speaking Acadian population from the area.,captured Fort Beauséjour,0.0,0.0147227738052606,0.0,0.2281816303730011,0.304259181022644,0.2297636866569519
684,Petitcodiac in 1755 and at Bloody Creek near Annapolis Royal in 1757,deportation of the French-speaking Acadian population from the area,0.0,0.0308189038187265,0.0,0.14052850008010864,0.3357570469379425,0.0650784149765968
685,Major General James Abercrombie,Lord Loudoun,0.0,0.0093102715909481,0.0,0.24675500392913818,0.2205485999584198,0.267246663570404
686,Major General Louis-Joseph de Montcalm,Lord Loudoun,0.0,0.009444779716432,0.0,0.2265155017375946,0.2302465885877609,0.2257871776819229
687,"attack on New France's capital, Quebec",one major operation,0.0,0.0099340453743934,0.0,0.09312812983989716,0.2976163029670715,0.0519847907125949
688,poor harvest,allegedly corrupt machinations of François Bigot,0.0,0.0093302791938185,0.0,0.095213882625103,0.29469895362854,0.0383086241781711
689,Loudoun,Duke of Cumberland,0.0,0.0094501255080103,0.0,0.3065550625324249,0.2599348127841949,0.3352147936820984
690,"disappearance of a strong ally and counterweight to British expansion, leading to their ultimate dispossession",elimination of French power,0.0,0.0118728121742606,0.1111111111111111,0.3623064458370209,0.4385881423950195,0.3536939024925232
691,Choctaw and the Creek,tribes that did not want to do business with the British,0.0,0.017181571573019,0.0,0.24181993305683136,0.3651931583881378,0.210820347070694
692,on the ground,heavy bodies to fall,0.0,0.0370759256184101,0.0,0.20230109989643097,0.3728739619255066,0.196155846118927
693,unnatural,natural motion,0.0,0.1831191182136536,0.0,0.5992302894592285,0.4418132901191712,0.6246156692504883
694,impetus,gravity,0.0,0.0094601297751069,0.0,0.33473989367485046,0.4200023412704468,0.374145895242691
695,Galileo,Galileo Galilei,2.0,0.7539038062095642,0.6666666666666666,0.8607457876205444,0.5635877847671509,0.8799965381622314
696,friction,gravity,0.0,0.0093241278082132,0.0,0.29351234436035156,0.4394356906414032,0.3310677707195282
697,Newton's First,first law,1.0,0.2797195613384247,0.5,0.5780545473098755,0.4935154020786285,0.5699639320373535
698,the same,a Galilean transformation,0.0,0.0095590148121118,0.0,0.09852706640958786,0.3873990774154663,0.0769028663635253
699,General relativity,coherent theory of quantum gravity,0.0,0.0775519460439682,0.0,0.44797277450561523,0.3918065130710602,0.4597738087177277
700,fixed,an equality,0.0,0.0144291119650006,0.0,0.24216647446155548,0.3808621764183045,0.2689846754074097
701,Newton's Third,The third law,1.0,0.5438104867935181,0.5,0.7010911107063293,0.5356194376945496,0.7104904055595398
702,magnitude,action-reaction,0.0,0.0094608617946505,0.0,0.24003148078918457,0.3274467289447784,0.2618825435638428
703,standard measurement scale,precise operational definitions,0.0,0.0092646768316626,0.0,0.4538864493370056,0.3575067222118377,0.5096134543418884
704,vector quantities,dependent upon how strong,0.0,0.0090488605201244,0.0,0.12810200452804565,0.2816038131713867,0.1228517740964889
705,Associating forces with vectors,know both the magnitude and the direction of both forces to calculate the result,0.0,0.2893309593200684,0.1333333333333333,0.33424752950668335,0.4008871018886566,0.2923260033130646
706,Associating forces with vectors,adding the two force magnitudes or subtracting one from the other,0.0,0.158370703458786,0.0,0.2888960838317871,0.3547678887844085,0.2729919850826263
707,respective lines of application,their effects on the motion of the body,0.0,0.0094082504510879,0.2,0.2142621874809265,0.4303854107856751,0.1907371580600738
708,orthogonal,uniquely determined,0.0,0.0117235053330659,0.0,0.23685789108276367,0.3240180611610413,0.2364640831947327
709,static friction,applied force,0.0,0.2190279811620712,0.0,0.3686541020870209,0.3536851108074188,0.4030078053474426
710,applied,applied force,0.0,0.7569038271903992,0.6666666666666666,0.5216878652572632,0.7030142545700073,0.5432232618331909
711,forces,static equilibrium,0.0,0.0144836222752928,0.0,0.2152199149131775,0.3376221656799316,0.2305701076984405
712,spring reaction force,the force of gravity,0.0,0.0255883578211069,0.3333333333333333,0.2638947069644928,0.5022919774055481,0.2261074930429458
713,gravity,object's weight,0.0,0.048023547977209,0.0,0.33193689584732056,0.3698579370975494,0.3430187106132507
714,Galileo,Aristotle's,0.0,0.0100577175617218,0.0,0.17417453229427338,0.3928880095481873,0.1935960054397583
715,behind the foot of the mast,straight down,0.0,0.0092092920094728,0.0,0.1419210582971573,0.3415382504463196,0.1386888772249221
716,kinetic friction,object started with a non-zero velocity,0.0,0.0090823164209723,0.0,0.1987897902727127,0.3341853320598602,0.1857078820466995
717,Schrödinger,Newtonian equations,0.0,0.0094377063214778,0.0,0.14195479452610016,0.2234449237585068,0.1501851826906204
718,quantized,operators,0.0,0.0100930780172348,0.0,0.18062293529510498,0.3476166725158691,0.1923562884330749
719,antiparallel,antisymmetric,0.0,0.0441902764141559,0.0,0.5161831378936768,0.4540092945098877,0.513752818107605
720,parallel,antisymmetric,0.0,0.0096372021362185,0.0,0.3152531385421753,0.2438840717077255,0.3013070225715637
721,force,4-momentum in relativity and momentum of virtual particles in quantum electrodynamics,0.0,0.0130948387086391,0.0,0.12212032824754715,0.2807631492614746,0.0716753378510475
722,conservation of momentum,the currently known fundamental forces,0.0,0.0095305256545543,0.0,0.21002550423145294,0.3403225243091583,0.1540898382663726
723,the Moon,the mass () and the radius () of the Earth,0.0,0.0097925188019871,0.0,0.2422654628753662,0.5475337505340576,0.1981998682022094
724,"Newton's Universal Gravitation Constant,",dimensional constant,0.0,0.1216480508446693,0.3333333333333333,0.4473838806152344,0.4687437117099762,0.4381736814975738
725,ballistic trajectory,path between two space-time events,0.0,0.0097041223198175,0.0,0.22846508026123047,0.3051716685295105,0.2063322067260742
726,global,in space,0.0,0.0283551607280969,0.0,0.23784048855304718,0.3225421011447906,0.2401200532913208
727,Maxwell,James Clerk Maxwell,2.0,0.7586030364036559,0.5,0.6520724296569824,0.5896415710449219,0.6415772438049316
728,quantum mechanics,the work of leading theoretical physicists,1.0,0.0232921689748764,0.0,0.3679695725440979,0.4527051746845245,0.3393115401268005
729,residual of the force,nucleons in atomic nuclei,0.0,0.0093340659514069,0.0,0.1061977744102478,0.3186376094818115,0.0218184441328048
730,conservation of mechanical energy,the tension force on a load can be multiplied,0.0,0.0113486899062991,0.0,0.19962915778160095,0.3649728000164032,0.1341911554336548
731,movable pulleys,every string,0.0,0.0095380907878279,0.0,0.1448441445827484,0.2688363194465637,0.1433129161596298
732,stress tensor,deformations,0.0,0.0096136918291449,0.0,0.22266313433647156,0.3796471953392029,0.2460394203662872
733,pressure terms,stress tensor,0.0,0.2112700492143631,0.0,0.545471727848053,0.4214403629302978,0.5752233266830444
734,pressure terms,matrix diagonals of the tensor),0.0,0.0093204285949468,0.0,0.2075389325618744,0.3267062306404114,0.1760056614875793
735,formalism,the relevant cross-sectional area for the volume for which the stress-tensor is being calculated,0.0,0.0094883209094405,0.0,0.11564066261053085,0.2786116600036621,0.0759612619876861
736,rotational equivalent for position,rotation,1.0,0.6185821294784546,0.0,0.6280160546302795,0.4599936306476593,0.6081159710884094
737,centripetal,unbalanced centripetal force,1.0,0.6885896325111389,0.5,0.5635920166969299,0.7395345568656921,0.5071896314620972
738,gradient of potentials,macrophysical considerations that yield forces as arising from a macroscopic statistical average of microstates,0.0,0.057063665241003,0.125,0.21670019626617432,0.3668952584266663,0.1967376172542572
739,statistical mechanics,detailed,0.0,0.04183791577816,0.0,0.23628126084804535,0.3172466158866882,0.2506603002548218
740,nonconservative forces,internal energies of the system,0.0,0.0488953851163387,0.0,0.1576206535100937,0.2992080152034759,0.1404856443405151
741,kilogram-force,pound-force,1.0,0.2406788766384125,0.0,0.5487386584281921,0.6255935430526733,0.5418384075164795
742,10th and 11th centuries,in the 10th and 11th centuries,2.0,0.9526157975196838,0.8888888888888891,0.9604372382164001,0.8739082217216492,0.9750314950942992
743,10th century,the first half of the 10th century,1.0,0.632951557636261,0.5714285714285715,0.8792322278022766,0.7303842306137085,0.8769941329956055
744,Catholic,Catholic orthodoxy,1.0,0.6492069363594055,0.6666666666666666,0.757300615310669,0.7597794532775879,0.7336534857749939
745,Viking,"Norseman, Viking",1.0,0.754767119884491,0.6666666666666666,0.7621485590934753,0.6919599175453186,0.7556645274162292
746,Seljuk Turks,"the Pechenegs, the Bulgars, and especially the Seljuk Turks",1.0,0.5088930130004883,0.5,0.610122561454773,0.6897794604301453,0.5866422057151794
747,1050s,in the 1050s,2.0,0.930522084236145,0.6666666666666666,0.8776187896728516,0.7935325503349304,0.8930575251579285
748,1060s,In the 1060s,2.0,0.9240777492523192,0.6666666666666666,0.9404928684234619,0.7990487813949585,0.9433520436286926
749,1082,February 1082,1.0,0.5851123929023743,0.6666666666666666,0.8946728706359863,0.7970576882362366,0.9020720124244692
750,Deabolis,the river Deabolis,1.0,0.6515294313430786,0.6666666666666666,0.7393859624862671,0.8229548931121826,0.7283285856246948
751,1185,in 1185,2.0,0.8193145990371704,0.6666666666666666,0.9383779168128967,0.8589639663696289,0.936717927455902
752,King Ethelred II,Ethelred II,2.0,0.9164361357688904,0.8,0.9172477722167969,0.87884521484375,0.9153198599815368
753,1041,in 1041,2.0,0.7723010182380676,0.6666666666666666,0.9418347477912903,0.8647546172142029,0.9461719989776612
754,William II,Duke William II,2.0,0.842851459980011,0.8,0.7980193495750427,0.8393226265907288,0.7976406812667847
755,1066,In 1066,2.0,0.7142823338508606,0.6666666666666666,0.9211097955703735,0.8641965389251709,0.9211686849594116
756,King Malcolm III of Scotland,King Malcolm III,2.0,0.7305489778518677,0.7499999999999999,0.8531585931777954,0.8507400751113892,0.8521407842636108
757,early 11th century,11th century,1.0,0.862554132938385,0.8,0.9398274421691895,0.8667256832122803,0.946537435054779
758,inherent difficulty,their inherent difficulty,2.0,0.9240485429763794,0.8,0.8751128911972046,0.8587412834167479,0.8550105094909668
759,determine the practical limits on what computers can and cannot do,what computers can and cannot do,2.0,0.8709241151809692,0.7499999999999999,0.8329095840454102,0.7702664136886597,0.8190674781799316
760,round trip through all sites in Milan,asking for a round trip through all sites in Milan whose total length is at most 10 km,1.0,0.7214599251747131,0.5833333333333334,0.7486785054206848,0.6999379396438599,0.7282834053039551
761,binary alphabet,binary,1.0,0.855645477771759,0.6666666666666666,0.7783088088035583,0.724838376045227,0.7867181301116943
762,adjacency matrices,directly via their adjacency matrices,2.0,0.8226335048675537,0.5714285714285715,0.8163151741027832,0.8182657957077026,0.8012793660163879
763,arbitrary graph,arbitrary,1.0,0.6131616234779358,0.6666666666666666,0.7632260918617249,0.664781391620636,0.7671263217926025
764,a single output,single,1.0,0.4304360449314117,0.6666666666666666,0.5322637557983398,0.6224284172058105,0.4895824790000916
765,A function problem,function,1.0,0.6989593505859375,0.6666666666666666,0.6295942068099976,0.6899455785751343,0.6001387238502502
766,the integer factorization problem,integer factorization,2.0,0.9303237199783324,0.8,0.867378830909729,0.8561970591545105,0.8616785407066345
767,an increase in the input size,input size,1.0,0.8261560797691345,0.6666666666666666,0.786041796207428,0.7303194403648376,0.8053721785545349
768,Cobham's thesis,Cobham's,1.0,0.7068108320236206,0.6666666666666666,0.7973213791847229,0.8602305054664612,0.7761605978012085
769,polynomial time algorithm,polynomial time,1.0,0.8236382603645325,0.8,0.8305259346961975,0.8517298102378845,0.8126423954963684
770,A deterministic Turing machine,deterministic,1.0,0.6181039214134216,0.5,0.4669809639453888,0.7783756256103516,0.4287717938423157
771,A probabilistic Turing machine,probabilistic,1.0,0.5018121600151062,0.5,0.5132306218147278,0.7932280898094177,0.4629509747028351
772,A non-deterministic Turing machine,non-deterministic,1.0,0.6572079062461853,0.5,0.6312377452850342,0.8292263746261597,0.5933051109313965
773,time and memory,time and memory consumption,1.0,0.7869653105735779,0.8571428571428571,0.8491614460945129,0.864971399307251,0.8579039573669434
774,the machines operate deterministically,deterministically,1.0,0.6558712720870972,0.5,0.5250396132469177,0.8173254728317261,0.4704359471797943
775,unusual resources,more unusual resources,2.0,0.8957853913307191,0.8,0.8541653752326965,0.8281264901161194,0.8371004462242126
776,time,non-deterministic time,1.0,0.5888466238975525,0.6666666666666666,0.40702104568481445,0.4356365501880646,0.3264923691749573
777,state transitions,"the total number of state transitions, or steps",1.0,0.7771085500717163,0.4444444444444445,0.757795512676239,0.6336517333984375,0.7755905985832214
778,computational resource,computational,1.0,0.9291746020317078,0.6666666666666666,0.8512482047080994,0.7773433923721313,0.8404644131660461
779,"best, worst and average","best, worst and average case",2.0,0.9521671533584596,0.8888888888888891,0.8925827145576477,0.9065532088279724,0.8889080286026001
780,complexity measure,complexity,1.0,0.9518240094184875,0.6666666666666666,0.8522932529449463,0.7306998372077942,0.8155623078346252
781,time,time complexity,1.0,0.4977156519889832,0.6666666666666666,0.652032732963562,0.7303751707077026,0.6242532730102539
782,deterministic sorting algorithm quicksort,quicksort,2.0,0.7793912291526794,0.4,0.4891471564769745,0.6065559387207031,0.4414304494857788
783,the computational model,specific details of the computational model used,2.0,0.7590357661247253,0.5,0.7888554930686951,0.7229484915733337,0.7696022987365723
784,linear time,linear,1.0,0.7948927283287048,0.6666666666666666,0.8428440093994141,0.6660341620445251,0.8445200920104979
785,single-tape Turing machines,single-tape,1.0,0.6202191710472107,0.5,0.6293632388114929,0.7865934967994691,0.5687781572341919
786,Cobham-Edmonds thesis,Cobham-Edmonds,1.0,0.7813819646835327,0.6666666666666666,0.8658032417297363,0.8908296823501587,0.8340912461280823
787,complexity class P,P,2.0,0.5958683490753174,0.5,0.4626936912536621,0.5723453760147095,0.4012563824653625
788,a proper hierarchy on the classes defined,a proper hierarchy on the classes,2.0,0.9395633935928344,0.8888888888888891,0.9283056855201721,0.9353204965591432,0.929168701171875
789,quantitative statements,quantitative,2.0,0.9055925607681274,0.6666666666666666,0.9092862010002136,0.7747288942337036,0.9098206758499146
790,Karp reductions and Levin reductions,"Cook reductions, Karp reductions",1.0,0.4220408797264099,0.6666666666666665,0.6864930987358093,0.7730961441993713,0.6569349765777588
791,polynomial-time reduction,polynomial-time,1.0,0.6477417349815369,0.6666666666666666,0.7971179485321045,0.8800906538963318,0.7473481297492981
792,polynomial time,polynomial,1.0,0.7824385166168213,0.6666666666666666,0.8283693790435791,0.7196020483970642,0.8212277889251709
793,there is no known polynomial-time solution,no known polynomial-time solution,2.0,0.9708213210105896,0.8,0.970068097114563,0.880443274974823,0.982096791267395
794,Turing machines,deterministic Turing machines,1.0,0.7712095379829407,0.8,0.7080384492874146,0.6732800006866455,0.7058678269386292
795,more efficient solutions,shown to have more efficient solutions,2.0,0.9228055477142334,0.6666666666666666,0.8678737282752991,0.7715641856193542,0.8818662166595459
796,The graph isomorphism problem,graph isomorphism,2.0,0.9394246339797974,0.8,0.8921785354614258,0.8785315155982971,0.8730327486991882
797,polynomial time hierarchy,polynomial time,1.0,0.6694073677062988,0.8,0.8014252185821533,0.8547573685646057,0.7962080836296082
798,second level,second,1.0,0.7851252555847168,0.6666666666666666,0.7993441224098206,0.688155472278595,0.7833880186080933
799,Laszlo Babai and Eugene Luks,Babai and Eugene Luks,2.0,0.826151430606842,0.8888888888888891,0.8992714285850525,0.9190339446067808,0.9183931946754456
800,The integer factorization problem,integer factorization,2.0,0.9316741824150084,0.8,0.8654649257659912,0.8561970591545105,0.8565219640731812
801,suspected to be unequal,unequal,1.0,0.7956270575523376,0.4,0.6572830080986023,0.7502891421318054,0.6434152126312256
802,P is not equal to NP,not equal,1.0,0.5973843932151794,0.5,0.47993597388267517,0.6353027820587158,0.4285300970077514
803,complexity classes,many complexity classes,1.0,0.9007075428962708,0.8,0.8581258654594421,0.8542763590812683,0.8622573018074036
804,exponential-time algorithms,exponential-time,1.0,0.6628236770629883,0.6666666666666666,0.7976191639900208,0.8585390448570251,0.7803338766098022
805,NP-complete problems,NP-complete,2.0,0.630928099155426,0.6666666666666666,0.8433231711387634,0.8661510944366455,0.8227547407150269
806,Presburger arithmetic,Presburger,1.0,0.4728105068206787,0.6666666666666666,0.6945937871932983,0.8464602828025818,0.7004760503768921
807,NP-complete knapsack problem,NP-complete knapsack,2.0,0.7718055844306946,0.8,0.8843681812286377,0.9172829389572144,0.8712831735610962
808,in less than quadratic time,less than quadratic time,2.0,0.946802020072937,0.8888888888888891,0.9292108416557312,0.9328118562698364,0.9376861453056335
809,NP-complete Boolean satisfiability problem,NP-complete Boolean satisfiability,2.0,0.9429295659065248,0.8571428571428571,0.9353323578834534,0.9628630876541138,0.9285573959350586
810,foundations were laid out,numerous foundations were laid out,1.0,0.9015769958496094,0.8888888888888891,0.8795425891876221,0.905425488948822,0.871618390083313
811,time and space,definitions of time and space complexity,1.0,0.6821571588516235,0.6666666666666666,0.7544561624526978,0.7503380775451659,0.7536633014678955
812,10 counties,10,1.0,0.1725579351186752,0.6666666666666666,0.7432290315628052,0.6807559132575989,0.7495402693748474
813,economic center,major economic center,2.0,0.9137662649154664,0.8,0.8555330038070679,0.8487569093704224,0.8373976945877075
814,demographics and economic ties,economic,1.0,0.3696973919868469,0.4,0.6235145330429077,0.653076171875,0.6135061979293823
815,Southern California Megaregion,the greater Southern California Megaregion,2.0,0.8983724117279053,0.8571428571428571,0.9341689348220825,0.8775865435600281,0.9318363666534424
816,12 million,over 12 million inhabitants,1.0,0.9173615574836732,0.6666666666666666,0.8780432343482971,0.7370011210441589,0.9065753817558287
817,San Diego,the San Diego area,2.0,0.9429840445518494,0.8,0.9144660830497742,0.8128283619880676,0.9311675429344176
818,17.5 million,over 17.5 million,1.0,0.9021557569503784,0.8,0.9450141787528992,0.8954222202301025,0.9529894590377808
819,beaches,for its popular beaches,1.0,0.61542809009552,0.4,0.6792798638343811,0.6113473176956177,0.6230546832084656
820,open spaces,nearby open spaces,1.0,0.78239506483078,0.8,0.8877872824668884,0.8420615196228027,0.8945056200027466
821,free,a free state,1.0,0.68574458360672,0.6666666666666666,0.6274013519287109,0.6318109035491943,0.6160750389099121
822,three-region,the three-region point of view,1.0,0.9190821647644044,0.4,0.875821590423584,0.7096559405326843,0.8850204944610596
823,southern,southern California,1.0,0.4500985741615296,0.6666666666666666,0.7177520990371704,0.6829902529716492,0.7151722311973572
824,international metropolitan,an international metropolitan region,1.0,0.9612164497375488,0.8,0.864705502986908,0.7612891793251038,0.8512905836105347
825,Orange,Orange Counties,1.0,0.5274329781532288,0.6666666666666666,0.8279275894165039,0.5654127597808838,0.8275730609893799
826,Mediterranean,a Mediterranean climate,1.0,0.8954806923866272,0.6666666666666666,0.7732850909233093,0.6632590293884277,0.7466819286346436
827,Peninsular,Peninsular Ranges,1.0,0.8401949405670166,0.6666666666666666,0.76906818151474,0.7246360182762146,0.7335234284400941
828,$20 billion,over $20 billion,1.0,0.9042405486106871,0.8,0.9613856673240662,0.9027152061462402,0.9634295701980592
829,San Andreas,the San Andreas Fault,1.0,0.7841517329216003,0.8,0.8380142450332642,0.7998438477516174,0.8242021203041077
830,Puente Hills,the Puente Hills Fault,1.0,0.4449871778488159,0.8,0.7653498649597168,0.8392574191093445,0.7972205281257629
831,business,major business,1.0,0.7257230281829834,0.6666666666666666,0.6693549752235413,0.7166401743888855,0.6664767265319824
832,business,major business districts,1.0,0.5111314654350281,0.5,0.49226444959640503,0.5629864335060121,0.4641450941562653
833,business,business districts,1.0,0.6139466166496277,0.6666666666666666,0.6578688621520996,0.6400544047355652,0.6555831432342529
834,Orange,Orange County,1.0,0.8480902314186096,0.6666666666666666,0.8940917253494263,0.5669916868209839,0.9004279971122742
835,Southern,Southern California,1.0,0.4570599496364594,0.6666666666666666,0.7472100257873535,0.6829902529716492,0.747328519821167
836,2018,in 2018,2.0,0.9301244020462036,0.6666666666666666,0.9363011717796326,0.8074119091033936,0.940184473991394
837,an official school sport,an official school,1.0,0.4668863117694855,0.8,0.8353581428527832,0.8373379111289978,0.8294779062271118
838,January 2010,In January 2010,2.0,0.9558301568031312,0.8,0.9618760347366333,0.8798906803131104,0.9670171141624452
839,VideoGuard,VideoGuard pay-TV,1.0,0.6420812606811523,0.6666666666666666,0.7596300840377808,0.6935034394264221,0.7327717542648315
840,substantially increased the asking price,that BSkyB had substantially increased the asking price for the channels,1.0,0.6189514398574829,0.6153846153846153,0.6436285376548767,0.716050386428833,0.6131139993667603
841,Video On Demand,Video On Demand content,2.0,0.9406144022941588,0.8571428571428571,0.9472299218177795,0.8847731947898865,0.9566306471824646
842,July 2013,In July 2013,2.0,0.954783856868744,0.8,0.9531871676445007,0.8796655535697937,0.9555808901786804
843,share recordings,to share recordings and other media,1.0,0.8227937817573547,0.5,0.7506551146507263,0.6843265891075134,0.7422839403152466
844,2016,later in 2016,1.0,0.6247122883796692,0.5,0.771915078163147,0.6928805112838745,0.7505000829696655
845,2016,in 2016,2.0,0.9140971302986144,0.6666666666666666,0.926123321056366,0.8000819683074951,0.9312121868133544
846,22 May 2006,on 22 May 2006,2.0,0.951524019241333,0.8571428571428571,0.9760752320289612,0.8667574524879456,0.9795427322387696
847,8 February 2007,On 8 February 2007,2.0,0.9576044082641602,0.8571428571428571,0.9719269275665283,0.8788329958915709,0.9776241183280944
848,March,in March,2.0,0.9515583515167236,0.6666666666666666,0.9077040553092957,0.7972344756126404,0.9165637493133544
849,1991,autumn of 1991,1.0,0.6670107245445251,0.5,0.8021413087844849,0.6922631859779358,0.8311332464218141
850,"100,000","over 100,000",1.0,0.9366334080696106,0.6666666666666666,0.9123154282569885,0.8733832240104675,0.914032816886902
851,Video On Demand,Video On Demand service,2.0,0.9582736492156982,0.8571428571428571,0.9371269345283508,0.8764642477035522,0.9501218795776368
852,25m,25m people,1.0,0.93695729970932,0.6666666666666666,0.9097480773925781,0.8552815914154053,0.9225567579269408
853,36%,36% of households,1.0,0.7350197434425354,0.5,0.8803940415382385,0.7885396480560303,0.904583215713501
854,essentials,"only ""essentials""",1.0,0.8360873460769653,0.6666666666666666,0.6070457696914673,0.721785843372345,0.5773360133171082
855,Sky TV bills,"claimants' ""Sky TV bills",1.0,0.8736909031867981,0.8571428571428571,0.8532447814941406,0.7337656021118164,0.8531115651130676
856,no,no indication,1.0,0.4886254370212555,0.6666666666666666,0.6141778826713562,0.7376088500022888,0.6296578049659729
857,basic channels,the carriage of their respective basic channels,1.0,0.7007325887680054,0.5,0.7620283961296082,0.6647238731384277,0.7342593669891357
858,diversified,highly diversified,1.0,0.9519916772842408,0.6666666666666666,0.8109485507011414,0.7303001284599304,0.7972425222396851
859,Buckland Valley,Buckland Valley near Bright,2.0,0.7234089374542236,0.6666666666666666,0.8202853202819824,0.8346390724182129,0.7878035902976991
860,"over 1,000","1,000",1.0,0.9208166003227234,0.6666666666666666,0.8962072730064392,0.8673337697982788,0.9031370282173156
861,Liberal Party,Liberal Party of Australia,1.0,0.6349265575408936,0.6666666666666666,0.8570221066474915,0.7938706874847412,0.8518852591514587
862,National Party,National Party of Australia,1.0,0.6013253927230835,0.6666666666666666,0.7374285459518433,0.7782096862792969,0.7069269418716431
863,most densely populated,most,0.0,0.4153954088687897,0.5,0.1222955510020256,0.6331570148468018,0.099063366651535
864,"""entrenched"" provisions","certain ""entrenched"" provisions",2.0,0.9388057589530944,0.8,0.9492533802986145,0.903584361076355,0.9471991062164308
865,2009,the 2009 southeastern Australia heat wave,1.0,0.0544074960052967,0.3333333333333333,0.46349576115608215,0.533159077167511,0.3914962112903595
