,answer1,answer2,label,berttrained,f1,sas,bertvanilla,bi_encoder,bleu,rouge_L,meteor,new_berttrained,new_bi_encoder
297,"aus mehreren Wasserbassins, einem gepflasterten Steinfeld und verschiedenen Baumgruppen","Die Gedenkstätte wird aus mehreren Wasserbassins, einem gepflasterten Steinfeld und verschiedenen Baumgruppen bestehen, die das weitergehende Leben nach der Zerstörung des WTCs symbolisieren sollen. Unterirdisch wird ein Museum eingerichtet werden, das an die Opfer und die Zerstörung erinnern soll",1.0,0.5710942149162292,0.3829787234042553,0.6496589183807373,0.7349383234977722,0.488167405128479,0.0356739933472524,0.3529411764705882,0.2361460957178841,0.643269,0.5949866771697998
298,Romantik,Jenaer Romantik,1.0,0.7395746111869812,0.6666666666666666,0.6000438332557678,0.7574446797370911,0.76260906457901,0.0,0.6666666666666666,0.2631578947368421,0.68236536,0.6714855432510376
299,Eisenach,in Eisenach,2.0,0.7904577851295471,0.6666666666666666,0.9002479910850525,0.9043560028076172,0.7572513818740845,0.0,0.6666666666666666,0.2631578947368421,0.94204915,0.9446420669555664
300,Sachsen-Meiningen und Reuß älterer Linie waren mit Österreich verbündet,"Im Preußisch-Österreichischen Krieg von 1866 standen die meisten Thüringer Staaten auf Seiten Preußens, lediglich Sachsen-Meiningen und Reuß älterer Linie waren mit Österreich verbündet",1.0,0.7241604924201965,0.5625,0.6865876913070679,0.791102945804596,0.6960673332214355,0.2110720877910902,0.5499999999999999,0.3997256515775034,0.7754491,0.7778321504592896
301,Johann Wolfgang von Goethe oder Friedrich Schiller,Dichter wie Johann Wolfgang von Goethe oder Friedrich Schiller,2.0,0.8556389808654785,0.8750000000000001,0.8110736608505249,0.9236660599708556,0.8521914482116699,0.751477293075286,0.8750000000000001,0.7942949907235621,0.9052466,0.9087190628051758
302,relativ kurz und intensiv,zeitlich relativ kurz und intensiv,1.0,0.9051378965377808,0.8888888888888891,0.8407701849937439,0.9094650149345398,0.9211632609367372,0.7788007830714049,0.888888888888889,0.8099489795918368,0.8852163,0.8894392251968384
303,kommen bei Emotionen die jeweiligen Auslöser stärker zum Zuge,"Während Stimmungen vielfach unbemerkt auf Bedürfnissen beruhen, kommen bei Emotionen die jeweiligen Auslöser stärker zum Zuge",1.0,0.849158525466919,0.72,0.7127315402030945,0.8057603240013123,0.8445698022842407,0.4594258240359266,0.7096774193548387,0.5551745160798659,0.8444628,0.8410478830337524
304,meist nach außen gerichtet,Im Gegensatz zum Gefühl sind Emotionen als ein Affekt – vom agierenden Individuum aus gesehen – meist nach außen gerichtet,1.0,0.582432746887207,0.3333333333333333,0.6550738215446472,0.647698700428009,0.5281279087066649,0.0183156388887341,0.4,0.2156929347826087,0.590048,0.5391676425933838
305,"n freier, nicht an Proteine gebundener Form","In freier, nicht an Proteine gebundener Form",2.0,0.9340649843215942,0.8333333333333334,0.8192294239997864,0.9416589736938475,0.9351530671119692,0.8091067115702212,0.8571428571428571,0.8737244897959183,0.95432484,0.968734622001648
306,"Eine Verpflichtung zu bestimmten Impfungen (Tollwut) gibt es in den meisten Bundesländern nicht, sie ist jedoch nötig, wenn innerhalb der EU Ländergrenzen passiert werden",Eine Verpflichtung zu bestimmten Impfungen (Tollwut) gibt es in den meisten Bundesländern nicht,1.0,0.8137027025222778,0.7027027027027027,0.6776657700538635,0.8672491908073425,0.7836403250694275,0.464578221240361,0.6829268292682926,0.9201090661213362,0.86832964,0.8639914393424988
307,in einer zugelassenen Rettungshundestaffel,nur in einer zugelassenen Rettungshundestaffel,1.0,0.8585620522499084,0.8888888888888891,0.838401198387146,0.954351544380188,0.804721474647522,0.7788007830714049,0.888888888888889,0.8099489795918368,0.88622755,0.8659589886665344
308,Die Radioprogramme sind durch Rundfunkgebühren finanziert. Radiowerbung ist der SRG SSR nicht gestattet.,durch Rundfunkgebühren,1.0,0.6326557993888855,0.2666666666666667,0.5236250162124634,0.6876220703125,0.5758650898933411,0.0,0.3529411764705882,0.5681818181818182,0.6042012,0.5837749242782593
309,1983,Seit 1983,1.0,0.8694390654563904,0.6666666666666666,0.8175098896026611,0.7747135162353516,0.8752442598342896,0.0,0.6666666666666666,0.2631578947368421,0.89152724,0.8979763388633728
310,"eine grosse Gruppe von nichtkommerziellen Regionalsendern, die komplementäre Programme abseits des Einheitsbreis produzieren. Sie haben sich in der Gruppe Union nicht-kommerzorientierter Lokalradios (UNIKOM) zusammengeschlossen","eine grosse Gruppe von nichtkommerziellen Regionalsendern, die komplementäre Programme abseits des Einheitsbreis produzieren",1.0,0.8659605383872986,0.7027027027027027,0.7542164921760559,0.8612576127052307,0.8541850447654724,0.464578221240361,0.7000000000000001,0.9046183408428304,0.8726427,0.8770042657852173
311,"über UKW, sondern auch über DAB+","nicht nur über UKW, sondern auch über DAB+",2.0,0.915775179862976,0.8571428571428571,0.9983730316162108,0.9279229640960692,0.920584797859192,0.7165313105737893,0.8571428571428571,0.7942949907235621,0.94141483,0.953268826007843
312,"Dieses definiert sie selbst als ein Wachstum des harmonisierten Verbraucherpreisindexes HVPI im Euro-Raum, das unter, aber nahe bei zwei Prozent pro Jahr liegen sollte. Das heißt, dass die Inflation unter 2 % gehalten werden soll.","ein Wachstum des harmonisierten Verbraucherpreisindexes HVPI im Euro-Raum, das unter, aber nahe bei zwei Prozent pro Jahr liegen sollte",1.0,0.87040776014328,0.7169811320754718,0.8362380266189575,0.8746162652969359,0.8743810057640076,0.4916776273205992,0.7142857142857143,0.9063363336601016,0.8747318,0.8788325786590576
313,auf die Diskothek La Belle im Jahr 1986,Für den Bombenanschlag auf die Diskothek La Belle im Jahr 1986,1.0,0.8525528311729431,0.8421052631578948,0.7449797987937927,0.8688018918037415,0.8849022388458252,0.6872892787909722,0.8,0.7469334112149533,0.8038661,0.7940883636474609
314,"Verbrechen gegen die Menschlichkeit sind breit angelegte oder systematische Übergriffe auf die Zivilbevölkerung. Im Völkerrecht stellen sie einen Oberbegriff dar, unter den sowohl „Kriegsverbrechen“, „Verbrechen gegen den Frieden“, als auch „Völkermord“ fallen.",breit angelegte oder systematische Übergriffe auf die Zivilbevölkerung,1.0,0.5632664561271667,0.4,0.6131601929664612,0.6904600858688354,0.4795944392681122,0.1766290326073367,0.409090909090909,0.6949728260869567,0.55700374,0.4858357906341553
315,Theorie der multiplen Intelligenzen,der Theorie der multiplen Intelligenzen von Howard Gardner,1.0,0.7944566607475281,0.6666666666666666,0.6483351588249207,0.8691819310188293,0.7511354684829712,0.3678794411714423,0.6666666666666666,0.522203947368421,0.77186245,0.7664145231246948
316,"einen schwarzen, nach heraldisch rechts aufwärts schreitenden Bären auf silbernem Hintergrund","Das erste Wappen Berns soll gemäss Justingerchronik einen schwarzen, nach heraldisch rechts aufwärts schreitenden Bären auf silbernem Hintergrund gezeigt haben",1.0,0.7903880476951599,0.7096774193548387,0.6531018018722534,0.8129383325576782,0.7804275155067444,0.441233167759984,0.7222222222222222,0.5968421779988944,0.7550338,0.7393127679824829
317,vis viva,vis viva („lebendige Kraft“),2.0,0.4645234048366546,0.6666666666666666,0.6833850741386414,0.7651658654212952,0.4447599649429321,0.0,0.6666666666666666,0.2533783783783783,0.5713367,0.4948313236236572
318,Kraft mal Weg,Kraft mal Weg“,2.0,0.960756778717041,0.6666666666666666,0.9752185940742492,0.9299539923667908,0.9764740467071532,0.0,1.0,0.754985754985755,0.981107,0.9899712204933167
319,Erster Hauptsatz,Erster Hauptsatz der Thermodynamik,1.0,0.5642980933189392,0.6666666666666666,0.5896891951560974,0.7735785841941833,0.4843838214874268,0.0,0.6666666666666666,0.4934210526315789,0.61461365,0.557051420211792
320,dass Wärme eigenständig von einem kälteren auf einen wärmeren Körper übergeht.,"Nach dem zweiten Hauptsatz ist es unmöglich, dass Wärme eigenständig von einem kälteren auf einen wärmeren Körper übergeht",1.0,0.8006792664527893,0.7586206896551725,0.6818864941596985,0.8668885231018066,0.7881081104278564,0.4726690031860886,0.8,0.6008670911800569,0.8235862,0.8276544809341431
321,in 50 New Gower Street in der Innenstadt,50 New Gower Street,2.0,0.8661419749259949,0.6666666666666666,0.8520758748054504,0.8553290367126465,0.8718570470809937,0.345720784641941,0.6666666666666666,0.9019886363636364,0.91219807,0.9183769822120667
322,1972,seit 1972,1.0,0.8579572439193726,0.6666666666666666,0.7495715618133545,0.7826618552207947,0.8506635427474976,0.0,0.6666666666666666,0.2631578947368421,0.89383584,0.8911720514297485
323,dürfen nur in bestimmten rituellen Zusammenhängen erzählt werden,Zudem sind zahlreiche Geschichten im Besitz von Abstammungslinien und dürfen nur in bestimmten rituellen Zusammenhängen erzählt werden. Der überwiegende Teil von ihnen ist weder öffentlich zugänglich noch übersetzt,1.0,0.7046096324920654,0.4444444444444445,0.5923090577125549,0.7506275177001953,0.7013851404190063,0.0690249810889425,0.5116279069767442,0.2971073420074349,0.6970256,0.6915004253387451
324,"in den Tropen, genauer gesagt in den Kalttropen",in den Tropen,1.0,0.6897091865539551,0.5454545454545454,0.6673403382301331,0.8346243500709534,0.665665328502655,0.0,0.5454545454545454,0.7098765432098766,0.69795996,0.7077013254165649
325,verarmte Kleinadelige,Viele verarmte Kleinadelige,1.0,0.9144896268844604,0.8,0.8239214420318604,0.9388579726219176,0.9076318740844728,0.0,0.8,0.6465517241379309,0.329451,0.2641041874885559
326,Galizien,ins österreichisch regierte Galizien,1.0,0.6382111310958862,0.4,0.4864552915096283,0.6948410868644714,0.6120213866233826,0.0,0.4,0.1351351351351351,0.65771496,0.6245972514152527
327,2003,Seit 2003,1.0,0.8708623647689819,0.6666666666666666,0.7301834225654602,0.766485333442688,0.8758376240730286,0.0,0.6666666666666666,0.2631578947368421,0.88318276,0.8903985619544983
328,von 1933 bis 1935,1933 bis 1935,2.0,0.9496711492538452,0.8571428571428571,0.9420189261436462,0.9139390587806702,0.953376531600952,0.0,0.8571428571428571,0.949820788530466,0.97177666,0.9779465794563293
329,"Jean Louise, genannt „Scout“","aufgeweckten kleinen Mädchens Jean Louise, genannt „Scout“",2.0,0.8409566879272461,0.7272727272727273,0.8563627004623413,0.8094832897186279,0.8689771890640259,0.4723665527410147,0.6666666666666666,0.7205975173574584,0.7753545,0.7666471004486084
330,Anwalt,Abgeordneten und Anwalt,1.0,0.6693834066390991,0.5,0.4919354915618897,0.7850080132484436,0.6237970590591431,0.0,0.5,0.1785714285714285,0.25077417,0.21808746457099915
331,ihr Nachbar Boo Radley,Boo Radley,2.0,0.8406475186347961,0.6666666666666666,0.7683200240135193,0.8535912036895752,0.8127618432044983,0.0,0.6666666666666666,0.8522727272727273,0.7876264,0.7100588083267212
332,Vom Geist der Gesetze,Vom Geist der Gesetze ''(De l’esprit des lois)'',2.0,0.8951442241668701,0.6666666666666666,0.861397922039032,0.6813568472862244,0.9248802661895752,0.3678794411714423,0.6153846153846153,0.3052884615384615,0.79001075,0.7956990003585815
333,"Halifax, Montreal, Ottawa und Toronto und andere Ziele"," Halifax, Montreal, Ottawa und Toronto",1.0,0.9040072560310364,0.7692307692307693,0.7524372935295105,0.940222442150116,0.90400230884552,0.5169731539571706,0.7692307692307693,0.921162985742242,0.9097344,0.9079985618591309
334,"veredelte, geschmückte und verzierte, oft aufwendig bearbeitete Papiererzeugnisse die von etwa 1820/1860 bis 1920/1930 hergestellt wurden, als es eine eigene Luxuspapierindustrie gab","Dies ist die Bezeichnung für veredelte, geschmückte und verzierte, oft aufwendig bearbeitete Papiererzeugnisse die von etwa 1820/1860 bis 1920/1930 hergestellt wurden",2.0,0.8762208223342896,0.7441860465116279,0.8101059198379517,0.8861324191093445,0.8871521949768066,0.6572484646088462,0.76,0.7675473605789698,0.88761175,0.9044055938720703
335,"46,37","46,37 Prozent",1.0,0.9559923410415648,0.6666666666666666,0.8002966046333313,0.8593476414680481,0.9573043584823608,0.0,0.8,0.2631578947368421,0.9505667,0.9535530805587769
336,"46,37"," 46,37 Prozent ",1.0,0.9559923410415648,0.6666666666666666,0.8002966046333313,0.8593476414680481,0.9573043584823608,0.0,0.8,0.2631578947368421,0.9505667,0.9535531401634216
337,16 Verwaltungsbezirken „Delegaciones“,16 Verwaltungsbezirken,2.0,0.8160787224769592,0.8,0.7041839361190796,0.7807965874671936,0.8327724933624268,0.0,0.8,0.8152173913043478,0.8419199,0.8506442308425903
338,"Für Amateure finden jährlich die von der NCAS veranstalteten, multidisziplinären Wettbewerbe im Rahmen der ''State Games of North Carolina'' statt. Außerdem finden verschiedene allgemeine Fitness- und Radwettbewerbe, wie beispielsweise die ''Cycle North Carolina'', statt.","die von der NCAS veranstalteten, multidisziplinären Wettbewerbe im Rahmen der ''State Games of North Carolina'' ",1.0,0.8549255728721619,0.6122448979591837,0.6247047781944275,0.8387230634689331,0.857111930847168,0.4141997581779025,0.5925925925925926,0.8522282445046673,0.8515468,0.8425827622413635
339,"So wurde die Fortführung des Vorrechts orthodoxer Christen an den heiligen Stätten des Christentums und die Ausbesserung der Kuppel über dem Christusgrab verlangt, ohne Mitwirkung der Katholiken. Der Sultan war zunächst bereit, einen Teil dieser Forderungen zu erfüllen. Doch Menschikow hatte noch eine zweite, sehr weitreichende Forderung überbracht: Das Osmanische Reich solle durch einen Vertrag Russlands Schirmherrschaft über die orthodoxen Christen im Osmanischen Reich anerkennen, die ein Drittel seiner Bevölkerung darstellten.",die Fortführung des Vorrechts orthodoxer Christen an den heiligen Stätten des Christentums und die Ausbesserung der Kuppel über dem Christusgrab,1.0,0.5630955100059509,0.4269662921348314,0.5339021682739258,0.7511656880378723,0.4558559060096741,0.2657343260521547,0.4489795918367347,0.723938223938224,0.6035517,0.5500178933143616
340,am 21. Mai 1853,21. Mai 1853,2.0,0.9788216352462769,0.8571428571428571,0.9564481377601624,0.9228195548057556,0.9846888780593872,0.0,0.8571428571428571,0.9679878048780488,0.9724098,0.9824239015579224
341,FIFA- und AFC,FIFA- und AFC-Mitglied,1.0,0.8707417845726013,0.6666666666666666,0.8281797766685486,0.935336709022522,0.8482130169868469,0.0,0.8571428571428571,0.625,0.8705256,0.8598219752311707
342,am 11. Juni 2015,11. Juni 2015,2.0,0.9768961668014526,0.8571428571428571,0.916683793067932,0.9218791723251344,0.9830684661865234,0.0,0.8571428571428571,0.9679878048780488,0.9718093,0.9829539656639099
343,"Ihr zufolge sind die kleinsten gesellschaftlichen Gebilde (Gruppen, Gemeinden) autonom","Ihr zufolge sind die kleinsten gesellschaftlichen Gebilde (Gruppen, Gemeinden) autonom. Sie gehen aus eigenem Antrieb Zweckbündnisse ein, geben jedoch nur diejenigen Aufgaben an ihre Vereinigungen ab, die sie selbst nicht wahrnehmen können",1.0,0.7741376161575317,0.4878048780487805,0.7003502249717712,0.7793802618980408,0.7523725628852844,0.097519160148467,0.4545454545454545,0.3557796483040253,0.75623524,0.7172645926475525
344,für das Lernen und die Erinnerungen zuständig,für das Lernen und die Erinnerungen,2.0,0.9000463485717773,0.923076923076923,0.9230459332466124,0.9032523036003112,0.892374575138092,0.8091067115702212,0.8750000000000001,0.981329690346084,0.8902561,0.8943980932235718
345,bei Männern tendenziell asymmetrischer organisiert,"bei Männern tendenziell asymmetrischer organisiert, d. h. die Lateralisation des Gehirns ist ausgeprägter als bei Frauen, die wiederum größere Frontallappen haben",1.0,0.7338573336601257,0.3846153846153846,0.63910311460495,0.7537619471549988,0.7313661575317383,0.0272593287200037,0.4,0.2283018867924528,0.74142075,0.7478658556938171
346,"Zum einen kommt alternatives Spleißen von mRNA in Frage. Zum Beispiel das Spleißen von Kanalproteinen, sodass deren Durchlässigkeit für Ionen verändert ist. Zum anderen sind epigenetische Kontrollmechanismen relevant. Hierzu zählen unter anderem die genomische Prägung und die Histonmodifikation. Zudem wird immer wieder die Frage gestellt, inwiefern die Umwelt Einfluss auf den Dimorphismus hat.
Ein anderer Erklärungsansatz ist folgender: Geschlechtshormone, wie Testosteron und die Östrogene, wirken nicht nur auf die Keimdrüsen, sondern in vielfältiger Weise auf das gesamte Nervensystem: auf Nervenzellen, Synapsen, Genexpression. Dies gilt für die Zeit der Embryonalentwicklung und während der Kindheit, der Pubertät und im Erwachsenenalter. So bewirken die Geschlechtshormone eine typische männliche beziehungsweise weibliche Entwicklung des Nervensystems.","Zum einen kommt alternatives Spleißen von mRNA in Frage. Zum Beispiel das Spleißen von Kanalproteinen, sodass deren Durchlässigkeit für Ionen verändert ist. Zum anderen sind epigenetische Kontrollmechanismen relevant. Hierzu zählen unter anderem die genomische Prägung und die Histonmodifikation. ",1.0,0.7781888842582703,0.5135135135135135,0.6075860857963562,0.7901254892349243,0.7900687456130981,0.3362654808837585,0.5325443786982249,0.7790408880160884,0.72181404,0.725212037563324
347,Colonel James Moore,"der britische Kolonialgouverneur von South Carolina, Colonel James Moore,",2.0,0.7270304560661316,0.5,0.6902032494544983,0.6938844323158264,0.7332155704498291,0.0,0.5,0.2886710239651416,0.72250116,0.7056703567504883
348,im Westen von Westafrika und Oberguinea,im Westen von Westafrika und Oberguinea zwischen 13° und 17° westlicher Länge und 11° und 12° nördlicher Breite,1.0,0.6065272688865662,0.5,0.5589320063591003,0.7589596509933472,0.5076225399971008,0.1353352832366127,0.4615384615384615,0.3348214285714285,0.7106926,0.694861650466919
349,Privatuniversität,eine Privatuniversität,2.0,0.9480029344558716,0.6666666666666666,0.9386496543884276,0.9476696848869324,0.9506341814994812,0.0,0.8,0.2631578947368421,0.92070055,0.9323920607566833
350,4.000.000,4.000.000 Soldaten,1.0,0.8226709961891174,0.6666666666666666,0.6037306785583496,0.9462165236473083,0.8434813022613525,0.0,0.8571428571428571,0.2631578947368421,0.77285373,0.7684868574142456
351,1.200.000,1.200.000 Soldaten,1.0,0.8394167423248291,0.6666666666666666,0.6226838231086731,0.9482501745224,0.8684418201446533,0.0,0.8571428571428571,0.2631578947368421,0.80019194,0.8136357665061951
352,"Das Rettungsfachpersonal des Rettungsdienstes konzentriert sich zunächst auf eine möglichst rasche Erkennung von Akutgefährdung und Komplikationen. Dazu gehört eine zügige klinische Untersuchung mit Blutdruckmessung und Auskultation (Abhören) von Herz und Lunge. Nur ein schnell angefertigtes Zwölf-Kanal-EKG lässt den ST-Hebungsinfarkt erkennen und erlaubt die Einleitung der dann dringlichen Lysetherapie oder Katheterbehandlung. Um Herzrhythmusstörungen sofort erkennen zu können, wird eine kontinuierliche EKG-Überwachung (Rhythmusmonitoring) begonnen und zur Medikamentengabe eine periphere Verweilkanüle angelegt.",konzentriert sich zunächst auf eine möglichst rasche Erkennung von Akutgefährdung und Komplikationen,1.0,0.6590954661369324,0.2962962962962963,0.6287637948989868,0.6340970396995544,0.6342844963073729,0.1397774489456865,0.303030303030303,0.5811305256869773,0.6172005,0.6056933999061584
353,"eine möglichst optimale Sauerstoffversorgung des Herzens, die Schmerzbekämpfung und eine Vermeidung weiterer Blutgerinnselbildung","zielt in der Akutsituation auf eine möglichst optimale Sauerstoffversorgung des Herzens, die Schmerzbekämpfung und eine Vermeidung weiterer Blutgerinnselbildung",1.0,0.9479290843009948,0.8387096774193548,0.8197444677352905,0.8893222212791443,0.957835853099823,0.6807123983233854,0.8571428571428571,0.7566188637617208,0.93760186,0.9495735764503479
354,im 7. Jahrhundert,spätestens mit der Einführung der tibetischen Schrift im 7. Jahrhundert,1.0,0.647415280342102,0.4615384615384615,0.5046023726463318,0.7232498526573181,0.6285383701324463,0.0,0.4,0.3853155339805825,0.6173737,0.579430103302002
355,"konnten sich moderne wissenschaftliche, politische und literarische Genres etablieren.","die seit über 800 Jahren statisch festgeschriebene Tradition aufgebrochen und konnten sich moderne wissenschaftliche, politische und literarische Genres etablieren",1.0,0.6670457124710083,0.6428571428571429,0.6622904539108276,0.7750543355941772,0.560779869556427,0.2842054811290797,0.6428571428571429,0.5232984293193718,0.72083354,0.6608369946479797
356,"Während unter dem Stichwort „tibetische Literatur“ meist der große Schatz religiöser Texte verstanden wird, treten Drama, Lyrik, erzählende Literatur sowie die reiche mündliche Überlieferung oft in den Hintergrund.",meist der große Schatz religiöser Texte,1.0,0.6406996250152588,0.3529411764705882,0.5325265526771545,0.6878328323364258,0.6136989593505859,0.164519293999331,0.3902439024390244,0.6802398989898992,0.6940497,0.704341471195221
357,"gegen pflanzliche Pollen, Tierhaare, Lebensmittelbestandteile und Medikamente","besonders häufig gegen pflanzliche Pollen, Tierhaare, Lebensmittelbestandteile und Medikamente",2.0,0.9319157004356384,0.8750000000000001,0.9295298457145692,0.9343647360801696,0.9216086268424988,0.751477293075286,0.8235294117647058,0.8327617741197989,0.9270662,0.9269928336143494
358,"Insbesondere bei Tests, die häufig wiederholt werden, ist deren Automatisierung angeraten. Dies ist vor allem bei Regressionstests und bei testgetriebener Entwicklung der Fall. Darüber hinaus kommt Testautomatisierung bei manuell nicht oder nur schwer durchführbaren Tests zum Einsatz (z. B. Lasttests).","Insbesondere bei Tests, die häufig wiederholt werden",1.0,0.7169587016105652,0.2978723404255319,0.7193760871887207,0.7064440846443176,0.6977450251579285,0.113187416020282,0.3137254901960785,0.5852864583333334,0.7393121,0.7285014390945435
359,vorwiegend von der flächenbezogenen Masse,von der flächenbezogenen Masse,1.0,0.7745757699012756,0.8888888888888891,0.7197811007499695,0.916220247745514,0.7517381310462952,0.668740304976422,0.9090909090909092,0.9679878048780488,0.88731146,0.8896318674087524
360,"wie leicht ein Papier, das bereits eingerissen ist, weiterreißt","gibt an, wie leicht ein Papier, das bereits eingerissen ist, weiterreißt",2.0,0.944738745689392,0.9473684210526316,0.999188244342804,0.9375786185264589,0.9595577716827391,0.8007374029168082,0.9090909090909092,0.8026180852989082,0.95345676,0.9697321057319641
361,"Dazu wird das Normblatt in den Prüfapparat eingespannt und eine Membran mit genormter Fläche drückt mit ansteigender Kraft gegen das Papier. Der Druck, der zum Durchstoßen des Papiers erforderlich ist, wird Berstwiderstand genannt.",Dazu wird das Normblatt in den Prüfapparat eingespannt und eine Membran mit genormter Fläche drückt mit ansteigender Kraft gegen das Papier,1.0,0.9025583267211914,0.7777777777777778,0.713212251663208,0.8914189338684082,0.906367838382721,0.5865965968520908,0.7868852459016393,0.9278490157124796,0.90303504,0.9160004258155823
362,81,gut 81 Prozent,1.0,0.7941200733184814,0.5,0.7939589023590088,0.6457812786102295,0.7822399139404297,0.0,0.5,0.1785714285714285,0.8276761,0.8163779973983765
363,"Berndeutsch, ein hochalemannischer Dialekt",Berndeutsch,2.0,0.7455242276191711,0.4,0.6365064382553101,0.7571338415145874,0.7296289801597595,0.0,0.4,0.3571428571428571,0.7956813,0.8042986392974854
364,durch eine Doppelmembran,durch eine Doppelmembran aus und enthalten eine eigene zirkuläre DNA,1.0,0.7276245951652527,0.4615384615384615,0.5281737446784973,0.768413245677948,0.6798900961875916,0.0,0.4285714285714285,0.1612903225806451,0.6511184,0.6017206907272339
365,"an einem künstlichen Hafenbecken an der Südspitze Kaliforniens, etwa zweieinhalb Autostunden südlich von Los Angeles und etwa eine halbe Stunde nördlich von Tijuana, Mexiko.",an einem künstlichen Hafenbecken an der Südspitze Kaliforniens,1.0,0.6559901237487793,0.4285714285714285,0.5835826396942139,0.7598366737365723,0.5741674900054932,0.239565656127602,0.5263157894736842,0.8072916666666666,0.69317096,0.6402511596679688
366,zwei,in zwei Teile,1.0,0.5009680390357971,0.5,0.3703137338161469,0.7127771377563477,0.4776968359947205,0.0,0.5,0.1785714285714285,0.58876824,0.532111644744873
367,der Cowles Mountain () im Mission Trails Regional Park,der Cowles Mountain,2.0,0.7651354670524597,0.5454545454545454,0.683090329170227,0.7495337128639221,0.7468810081481934,0.0,0.5454545454545454,0.7957957957957957,0.83082265,0.8303583860397339
368,der San Diego River,Diego River,1.0,0.7973425388336182,0.6666666666666666,0.6433072090148926,0.844704270362854,0.8339453935623169,0.0,0.6666666666666666,0.8522727272727273,0.85906553,0.8860759735107422
369,"Darwin legte in diesem Werk zahlreiche Belege für seine Theorie vor, dass sich Tier- und Pflanzenarten durch natürliche Selektion im Laufe langer Zeiträume verändern und dass alle heute existierenden Lebewesen von gemeinsamen Vorfahren abstammen. ",dass sich Tier- und Pflanzenarten durch natürliche Selektion im Laufe langer Zeiträume verändern und dass alle heute existierenden Lebewesen von gemeinsamen Vorfahren abstammen,1.0,0.8161967992782593,0.8070175438596492,0.6642213463783264,0.8669269680976868,0.7688989639282227,0.6302027018418501,0.8125000000000001,0.9464631613339868,0.85144633,0.8409197330474854
370,auf seiner Weltreise mit der HMS Beagle (1831–1836),auf seiner Weltreise,1.0,0.5561214685440063,0.5454545454545454,0.5182098150253296,0.7015191912651062,0.509264349937439,0.0,0.5,0.7957957957957957,0.58458287,0.5332282185554504
371,"Letztere bestanden im Verbrennen von Rindern und Schafen auf Bergen und in Hainen, wo sich auch Götterbilder befanden. Menschenopfer kamen nur vereinzelt vor.",Rindern und Schafen,1.0,0.5181360244750977,0.2307692307692308,0.4856669306755066,0.6719002723693848,0.4706787168979645,0.0,0.2222222222222222,0.2830188679245283,0.5775863,0.5304101705551147
372,"Großbritannien schloss darum am 30. September mit Zarin Elisabeth von Russland den Vertrag von Sankt Petersburg, in dem sich Russland verpflichtete, vier Jahre lang 50.000 Mann entlang der Grenzen zu Ostpreußen zu positionieren. Dafür sollte das Zarenreich eine jährliche Zahlung von 100.000 Pfund Sterling erhalten, sowie weitere 400.000 Pfund, falls das russische Kontingent aufgestockt würde. Militärisch eingreifen durften die russischen Truppen laut Vertrag aber erst nach dem Ausbruch von Kampfhandlungen auf deutschem Boden. Mit diesem Schachzug sollte Preußen von einem Angriff auf Hannover abgehalten werden.","in dem sich Russland verpflichtete, vier Jahre lang 50.000 Mann entlang der Grenzen zu Ostpreußen zu positionieren. Dafür sollte das Zarenreich eine jährliche Zahlung von 100.000 Pfund Sterling erhalten, sowie weitere 400.000 Pfund, falls das russische Kontingent aufgestockt würde",1.0,0.6879860758781433,0.6290322580645161,0.629790723323822,0.8191632032394409,0.625715434551239,0.436959742952743,0.6524822695035462,0.8898724826253221,0.7009615,0.6353391408920288
373,Norddeutschland vor fremden Truppen zu schützen,"vereinbarten beide Mächte, Norddeutschland vor fremden Truppen zu schützen",1.0,0.8456811904907227,0.8,0.7558451890945435,0.8346495628356934,0.8242731094360352,0.6065306597126334,0.7777777777777778,0.6235532407407408,0.81322366,0.7976816296577454
374,am 17. Mai,am 17. Mai 1756,1.0,0.7294641733169556,0.8571428571428571,0.6118276715278625,0.8661308884620667,0.6891985535621643,0.0,0.8571428571428571,0.8099489795918368,0.73184466,0.6721484661102295
375,"USB erlaubt es einem Gerät, Daten mit 1,5 Mbit/s (Low Speed), 12 Mbit/s (Full Speed), 480 Mbit/s (Hi-Speed), 4 Gbit/s (SuperSpeed) oder 9,7 Gbit/s (Superspeed+) zu übertragen.","mit 1,5 Mbit/s (Low Speed), 12 Mbit/s (Full Speed), 480 Mbit/s (Hi-Speed), 4 Gbit/s (SuperSpeed) oder 9,7 Gbit/s (Superspeed+) ",1.0,0.8290358781814575,0.8260869565217391,0.8294861912727356,0.9156410098075868,0.7786707878112793,0.6855303107442261,0.8571428571428571,0.9696821732954544,0.85064566,0.811682939529419
376,"Das System der Bonyāds bestand bereits unter dem Schah und erfüllte schon damals karitative Aufgaben, wie sie auch schwarze Kassen für die herrschende Elite darstellten. Auch heute werden den Bonyāds Vorwürfe wegen mangelnder Transparenz, Korruption und Vetternwirtschaft gemacht.","wegen mangelnder Transparenz, Korruption und Vetternwirtschaft ",1.0,0.5690613389015198,0.2727272727272727,0.6189368963241577,0.6529723405838013,0.5143758058547974,0.1193951426449772,0.2448979591836734,0.6656948493683188,0.5874874,0.5731956362724304
