,answer1,answer2,label,bi_encoder,f1
3635,9 October 2018,7 January 2018,1.0,0.4718403220176697,0.28571428571428575
504,algae,dinoflagellates and diatoms,0.0,0.4718974232673645,0.28571428571428575
3386,"January 1, 2019","january 13, 2017",1.0,0.47266462445259094,0.28571428571428575
2586,Prague,Amsterdam,2.0,0.4727364182472229,0.28571428571428575
1301,02330,1001,0.0,0.4728601276874542,0.28571428571428575
2655,sales tax,customs tariff,1.0,0.4731658697128296,0.28571428571428575
186,"January 2, 2016",2016,1.0,0.47324690222740173,0.28571428571428575
2967,Sir John Abbott,Sir John Alexander Macdonald,0.0,0.47338786721229553,0.28571428571428575
2565,India,Israel,2.0,0.4738326966762543,0.28571428571428575
988,25 December,christmas day,0.0,0.47390836477279663,0.28571428571428575
572,Roger Labon Jackson,roger l. jackson,2.0,0.47435399889945984,0.28571428571428575
519,"January 3, 2019","february 22, 2019",0.0,0.4745692014694214,0.28571428571428575
243,Bachman–Turner Overdrive,Randy Bachman,2.0,0.4755162298679352,0.28571428571428575
2728,Dana DeLorenzo,dana rose delorenzo,2.0,0.4774850606918335,0.28571428571428575
2484,1 July 2014,2017,0.0,0.4780588746070862,0.28571428571428575
2142,V6 single hybrid turbocharger engine,V8,1.0,0.4791969060897827,0.28571428571428575
140,1969,1979,1.0,0.4793057441711426,0.28571428571428575
377,the Union Government,central and state government,2.0,0.4797230660915375,0.28571428571428575
1820,the United States Census,Congress,0.0,0.48004645109176636,0.28571428571428575
224,a gender-neutral honorific,honorific,2.0,0.48075515031814575,0.28571428571428575
2535,exponent,expectation operator,0.0,0.481916218996048,0.28571428571428575
2461,coati,Mustela,0.0,0.4828174114227295,0.28571428571428575
3129,meter,magnitude,0.0,0.48363539576530457,0.28571428571428575
3034,1954,mid-1950s,2.0,0.48416316509246826,0.28571428571428575
2366,"January 17, 2006",April 2006,0.0,0.48467114567756653,0.28571428571428575
3191,on the Zambezi River,"Livingstone, Zambia",1.0,0.4856099486351013,0.28571428571428575
230,Ashtavakra,Bhishma,0.0,0.48581284284591675,0.28571428571428575
1682,"July 12, 1989",1987,1.0,0.4858775734901428,0.28571428571428575
1267,8,six,1.0,0.4860149323940277,0.28571428571428575
3438,1921,"October 1, 1928",0.0,0.486899733543396,0.28571428571428575
2388,74,67,1.0,0.4873946011066437,0.28571428571428575
1372,English,West African Pidgin English,0.0,0.4880007803440094,0.28571428571428575
994,Season 30,29,1.0,0.4885653257369995,0.28571428571428575
2421,in the season finale,The End of the Affair,0.0,0.4892718493938446,0.28571428571428575
3040,Australia,New Zealand,0.0,0.4898417294025421,0.28571428571428575
102,/,URI,0.0,0.49000370502471924,0.28571428571428575
1784,processed boneless chicken meat,Chicken McNuggets,0.0,0.4900737702846527,0.28571428571428575
25,oleic acid,monounsaturated fatty acids,0.0,0.4901900589466095,0.28571428571428575
3550,Priyanka Chopra,Shahid Kapoor,0.0,0.49122583866119385,0.28571428571428575
393,Article 37,Article 356,0.0,0.49219638109207153,0.28571428571428575
1400,Sara,Samara Cook,0.0,0.49324214458465576,0.28571428571428575
555,Brian Keith,Dennis Quaid,1.0,0.49389544129371643,0.28571428571428575
1461,Furious 7,The Fate of the Furious,0.0,0.4947030544281006,0.28571428571428575
2423,in the season finale,season 8,0.0,0.49496859312057495,0.28571428571428575
232,Ashtavakra,Parashurama,0.0,0.4952027201652527,0.28571428571428575
670,Schlieffen Plan,"a \""Labour Plan\""",0.0,0.49579793214797974,0.28571428571428575
1729,"December 2, 2018","January 8, 2018",0.0,0.4959128797054291,0.28571428571428575
375,the Union Government,the state legislature,1.0,0.496337890625,0.28571428571428575
1984,1989–90,1986,0.0,0.49711859226226807,0.28571428571428575
3404,Vive la révolution,Vive la Nation,0.0,0.4981953203678131,0.28571428571428575
3278,92,108,0.0,0.49902772903442383,0.28571428571428575
1263,8,seventh,0.0,0.4993761479854584,0.28571428571428575
1312,Miguel DÃ­az-Canel,miguel d\u00edaz-canel,2.0,0.5000706911087036,0.28571428571428575
702,1540s,1521,1.0,0.5001112818717957,0.28571428571428575
2773,National Football League,the nfl,2.0,0.5018582344055176,0.28571428571428575
1076,3,2,0.0,0.5018622279167175,0.28571428571428575
2914,over 18%,17.5%,1.0,0.5045411586761475,0.28571428571428575
1354,below freezing,winter months,0.0,0.5045849084854126,0.28571428571428575
680,egg,hen,1.0,0.5049933195114136,0.28571428571428575
409,Boston Celtics,Chicago Bulls,0.0,0.5068429112434387,0.28571428571428575
120,the governor,the President,1.0,0.5072402954101562,0.28571428571428575
1727,"December 2, 2018","December 15, 2018",0.0,0.5076226592063904,0.28571428571428575
1169,155,142,0.0,0.5076583623886108,0.28571428571428575
2710,Marina Bay in Singapore,singapore,2.0,0.5088659524917603,0.28571428571428575
1272,With arrival in 2017,June 2017,1.0,0.5090082883834839,0.28571428571428575
2949,etiology,idiopathic,0.0,0.5091503262519836,0.28571428571428575
3379,Champaign–Urbana metropolitan area,champaign,1.0,0.5094292163848877,0.28571428571428575
525,2017,1988,0.0,0.5096790790557861,0.28571428571428575
3206,angiosperms,Pangaea,0.0,0.5112935304641724,0.28571428571428575
3494,Ohio State,Michigan,1.0,0.5113019943237305,0.28571428571428575
344,"November 20, 2018","october 27, 2018",0.0,0.5118885040283203,0.28571428571428575
3051,1954,1937,0.0,0.5126797556877136,0.28571428571428575
699,1540s,1548,1.0,0.5137872099876404,0.28571428571428575
2280,2018,2010,0.0,0.5144531726837158,0.28571428571428575
2785,two,two points,2.0,0.5146632790565491,0.28571428571428575
1775,German folktales,folklore,2.0,0.5152117013931274,0.28571428571428575
1066,Shankar Dayal Sharma,sarvepalli radhakrishnan,0.0,0.5155228972434998,0.28571428571428575
3505,1981 to 1996,1982 -- 2000,1.0,0.5163236856460571,0.28571428571428575
2732,16,13,0.0,0.5163644552230835,0.28571428571428575
1574,16 March 2019,15 april 2018,0.0,0.5170815587043762,0.28571428571428575
1123,nucleus,cytosol,0.0,0.5177379846572876,0.28571428571428575
1305,Virginia,"yorktown, virginia",2.0,0.5181018710136414,0.28571428571428575
1523,eastern Turkey,the mountains of eastern anatolia,0.0,0.5183706283569336,0.28571428571428575
2661,135 minutes,152 minutes,0.0,0.5185021758079529,0.28571428571428575
2046,"September 20, 2015",2015,2.0,0.5185312032699585,0.28571428571428575
3038,Congress,the states,1.0,0.5187926888465881,0.28571428571428575
479,the British government,parliament of the united kingdom,1.0,0.5189095735549927,0.28571428571428575
1976,Hannah John-Kamen,hannah john - kamen,2.0,0.5192379951477051,0.28571428571428575
11,Raj Guru Gajaraj Mishra,Chandra Sekher Upadhyaya,2.0,0.5194005370140076,0.28571428571428575
2977,Prudential plc,Prudential Assurance Company,1.0,0.5194023847579956,0.28571428571428575
250,Star World India,Star One,2.0,0.5198848247528076,0.28571428571428575
2051,Nick Palatas,"Nicholas Edward \""Nick\"" Palatas",2.0,0.5199326276779175,0.28571428571428575
2089,5779,AM 5772,0.0,0.5200836658477783,0.28571428571428575
245,Raymond Wallace Bolger,ray bolger raymond wallace bolger,2.0,0.5204417705535889,0.28571428571428575
3608,2016,2017\u201318,1.0,0.5207630395889282,0.28571428571428575
818,Fast & Furious 6,Furious 7,0.0,0.5218881368637085,0.28571428571428575
2339,warm ocean waters,heat,1.0,0.5223150849342346,0.28571428571428575
234,Ashtavakra,apsara,0.0,0.5227100253105164,0.28571428571428575
2498,increase,increase down each group,1.0,0.5234217047691345,0.28571428571428575
1878,Peter Addenbrooke Thomas,peter thomas,2.0,0.5235147476196289,0.28571428571428575
60,8,10,1.0,0.5240675806999207,0.28571428571428575
2625,8,10,0.0,0.5240676403045654,0.28571428571428575
1266,8,Seven,1.0,0.5247468948364258,0.28571428571428575
3452,1965,1967,0.0,0.5249800682067871,0.28571428571428575
1310,Miguel DÃ­az-Canel,miguel diaz - canel,1.0,0.5255757570266724,0.28571428571428575
361,2008,2013,0.0,0.526047945022583,0.28571428571428575
46,Microprocessor without Interlocked Pipelined Stages,microprocessor,2.0,0.5260521769523621,0.28571428571428575
2657,135 minutes,124 minutes,0.0,0.5266091823577881,0.28571428571428575
3256,43,47,0.0,0.5276010036468506,0.28571428571428575
365,the 1980s,mid - 1990s,0.0,0.5283554792404175,0.28571428571428575
74,"October 16, 2018","october 17, 2017",1.0,0.5291574001312256,0.28571428571428575
2952,"October 16, 2018","october 17, 2017",1.0,0.5291574001312256,0.28571428571428575
3627,India,Pakistan,0.0,0.5294379591941833,0.28571428571428575
1828,16,six,1.0,0.5302654504776001,0.28571428571428575
1881,Burgoyne,british general john burgoyne,2.0,0.5303882956504822,0.28571428571428575
3630,2015,2012,0.0,0.5304602980613708,0.28571428571428575
2924,2005,2002,0.0,0.5313839912414551,0.28571428571428575
196,life,animal,0.0,0.5322526693344116,0.28571428571428575
2517,season 6,season eight,0.0,0.5331282615661621,0.28571428571428575
1184,Africa,teaching in Africa,2.0,0.5336208939552307,0.28571428571428575
2564,India,Asia,0.0,0.5336592197418213,0.28571428571428575
2994,54,50,0.0,0.5362467169761658,0.28571428571428575
1646,India,pakistan,1.0,0.5363683104515076,0.28571428571428575
609,Governor,president,0.0,0.5366242527961731,0.28571428571428575
61,8,6,1.0,0.5368789434432983,0.28571428571428575
2457,6,8,0.0,0.5368789434432983,0.28571428571428575
1268,8,6,1.0,0.5368789434432983,0.28571428571428575
604,1992,1999,0.0,0.5370876789093018,0.28571428571428575
456,for all penalties,penalty,2.0,0.5380116701126099,0.28571428571428575
3239,naturally replenished,recharge,1.0,0.539048433303833,0.28571428571428575
3204,Thalia Grace,thalia,2.0,0.5390613675117493,0.28571428571428575
481,the British government,the labour government,1.0,0.5399053692817688,0.28571428571428575
1978,Hannah John-Kamen,hannah dominique e. john - kamen,2.0,0.5401025414466858,0.28571428571428575
2109,twenty-four,24,2.0,0.5404211282730103,0.28571428571428575
3574,graphite or metal,metal,2.0,0.5407523512840271,0.28571428571428575
1930,May 1950,1 November 1955,1.0,0.5415945053100586,0.28571428571428575
1355,below freezing,winter,0.0,0.5416908860206604,0.28571428571428575
3319,1949,1944,1.0,0.541863739490509,0.28571428571428575
3149,July 11,"between July 11 and September 26, 2018",2.0,0.5418686866760254,0.28571428571428575
2224,60,40,0.0,0.5423663854598999,0.28571428571428575
2501,19,18 in 42 of the 50 states \u2014 but 19,1.0,0.5426477193832397,0.28571428571428575
13,53,46,0.0,0.5426692962646484,0.28571428571428575
160,East England,english folklore,0.0,0.5439246892929077,0.28571428571428575
302,"September 24, 2018",2018,2.0,0.5440229773521423,0.28571428571428575
794,Brian Gerald Snitker,brian snitker,1.0,0.5445605516433716,0.28571428571428575
2875,pleura,pulmonary pleurae,2.0,0.5445840358734131,0.28571428571428575
706,organ,"a muscular, hollow organ",2.0,0.5446261763572693,0.28571428571428575
725,Kailash Satyarthi,Subhash Khot,0.0,0.5453968644142151,0.28571428571428575
2413,1909,1913,0.0,0.5454500913619995,0.28571428571428575
3270,through the maternal line,the mother's,0.0,0.5455480813980103,0.28571428571428575
1840,Emmanuel Piñol,emmanuel piol,0.0,0.5458313822746277,0.28571428571428575
1389,Annie,"his wife, annie",1.0,0.5458860397338867,0.28571428571428575
1850,land plants,green plants,2.0,0.5470410585403442,0.28571428571428575
3205,angiosperms,gymnosperms,0.0,0.547217607498169,0.28571428571428575
2694,banks,financial institutions,2.0,0.5490842461585999,0.28571428571428575
2429,Caribbean Sea,in the Caribbean,2.0,0.5501127243041992,0.28571428571428575
1726,"December 2, 2018","December 3, 2017",0.0,0.5503440499305725,0.28571428571428575
59,8,seven,1.0,0.5511299967765808,0.28571428571428575
2365,Sanjay Basu,Sanjay Swaraj,2.0,0.5518842339515686,0.28571428571428575
500,The FCC,federal communications commission,1.0,0.5519455671310425,0.28571428571428575
761,Henry VIII,George IV,0.0,0.5520132780075073,0.28571428571428575
2217,1100ml,10 millilitres,0.0,0.5522359609603882,0.28571428571428575
291,a state run mental hospital,state men's prison,0.0,0.5526909828186035,0.28571428571428575
3003,New York,Westchester County of New York,0.0,0.553030788898468,0.28571428571428575
1522,2018,11 January 2018,1.0,0.5531567335128784,0.28571428571428575
3445,Óscar Arnulfo Romero y Galdámez,scar Romero,0.0,0.5532090663909912,0.28571428571428575
3584,12,10,0.0,0.5546980500221252,0.28571428571428575
2721,1999,1997,0.0,0.5555776953697205,0.28571428571428575
2188,1962,1968,0.0,0.555794358253479,0.28571428571428575
2129,ten,14,0.0,0.5569980144500732,0.28571428571428575
3491,the species of the subject,species,2.0,0.5570133924484253,0.28571428571428575
2685,Georgia,Florida,0.0,0.5576881170272827,0.28571428571428575
3161,Season 14,the thirteenth season,1.0,0.5578000545501709,0.28571428571428575
2186,actual testing of each processor,actual testing,1.0,0.5579745769500732,0.28571428571428575
759,18 July 2000,"july 5, 2000",2.0,0.558388352394104,0.28571428571428575
311,2018,2017,0.0,0.5599702596664429,0.28571428571428575
487,2018,2017,0.0,0.5599702596664429,0.28571428571428575
2477,2018,2017,0.0,0.5599702596664429,0.28571428571428575
2277,2018,2017,0.0,0.5599702596664429,0.28571428571428575
3396,TLS 1.3,version 1. 3,2.0,0.5600873231887817,0.28571428571428575
2772,National Football League,premier league,0.0,0.560139000415802,0.28571428571428575
1554,Hephaestus,Peleus,0.0,0.5602735280990601,0.28571428571428575
1114,the 104th Congress,Congress,2.0,0.5604461431503296,0.28571428571428575
486,2018,1998,0.0,0.5605338215827942,0.28571428571428575
1026,34.16%,31.96%,1.0,0.5611324906349182,0.28571428571428575
3008,"October 19, 2018",2018,2.0,0.5619446039199829,0.28571428571428575
1679,"July 12, 1989","january 9, 1987",0.0,0.5619949102401733,0.28571428571428575
498,"October 12, 2018",2018,1.0,0.5622422695159912,0.28571428571428575
1977,Hannah John-Kamen,hannah dominique e. john-kamen,2.0,0.5631427764892578,0.28571428571428575
2643,Brazil,Americas,1.0,0.5632780194282532,0.28571428571428575
2236,Myers,alicia myers,2.0,0.5634832382202148,0.28571428571428575
745,King James I of England,King Charles II,0.0,0.5646401047706604,0.28571428571428575
2522,2017,"november 1, 2017",2.0,0.564915120601654,0.28571428571428575
297,town,mining town,0.0,0.565527081489563,0.28571428571428575
1180,2009,"september 14, 2009",2.0,0.565549910068512,0.28571428571428575
841,February 19,"january 15, 2019",0.0,0.5656235218048096,0.28571428571428575
249,Star World India,a Disney Channel India,0.0,0.5661525726318359,0.28571428571428575
2058,"November 20, 2018",2018,2.0,0.5681767463684082,0.28571428571428575
88,Oral Torah,talmud,2.0,0.5688251256942749,0.28571428571428575
2368,"January 17, 2006","June 1, 2006",0.0,0.5690171122550964,0.28571428571428575
2726,modified for faster speed,modifying it for greater performance,2.0,0.5690346360206604,0.28571428571428575
2658,135 minutes,113 minutes,0.0,0.5693756937980652,0.28571428571428575
2925,2005,"august 30, 2005",1.0,0.5694302916526794,0.28571428571428575
270,the spirit of perverseness,the spirit,1.0,0.5695611238479614,0.28571428571428575
538,2010,2007,0.0,0.5708362460136414,0.28571428571428575
2138,V6 single hybrid turbocharger engine,rover v8 engines,1.0,0.5718357563018799,0.28571428571428575
1858,Cataracts of the Nile,Nile River,0.0,0.5719078779220581,0.28571428571428575
523,2017,2010,0.0,0.5727009773254395,0.28571428571428575
1842,Emmanuel Piñol,emmanuel pinol,2.0,0.5728259086608887,0.28571428571428575
661,SVR RF,svr,2.0,0.5743356347084045,0.28571428571428575
1405,Sara,sara harvey,2.0,0.5752949118614197,0.28571428571428575
1673,"November 18, 2018","October 7, 2018",0.0,0.5754131078720093,0.28571428571428575
2071,155 mph,175 mph,0.0,0.5771672129631042,0.28571428571428575
1493,One,Two,0.0,0.5771681070327759,0.28571428571428575
2482,"October 16, 2018",2018,2.0,0.5772588849067688,0.28571428571428575
3634,9 October 2018,2018,1.0,0.5776472091674805,0.28571428571428575
2296,11 October 1959,1911,0.0,0.5777362585067749,0.28571428571428575
2136,V6 single hybrid turbocharger engine,v8 - engine,0.0,0.5785073041915894,0.28571428571428575
327,the legislature,congress,1.0,0.5805745720863342,0.28571428571428575
2720,1999,2002,0.0,0.5812041759490967,0.28571428571428575
3276,through the maternal line,the mother's clan,1.0,0.5814588069915771,0.28571428571428575
2170,1951,1947,0.0,0.5821227431297302,0.28571428571428575
3439,1921,1928,0.0,0.5835248231887817,0.28571428571428575
2552,18,16,0.0,0.5839807987213135,0.28571428571428575
2575,Gaul,gallia,0.0,0.5840210914611816,0.28571428571428575
3391,2008,"november 4, 2008",1.0,0.5854173898696899,0.28571428571428575
2141,V6 single hybrid turbocharger engine,90 degree V6 reciprocating engines,1.0,0.5858297348022461,0.28571428571428575
461,orchids of the genus Vanilla,orchids,1.0,0.5861980319023132,0.28571428571428575
2526,Gloria Sherry,gloria smyth,2.0,0.586872935295105,0.28571428571428575
2126,ten,before the age of ten,0.0,0.5880264043807983,0.28571428571428575
1851,land plants,plants,2.0,0.5885793566703796,0.28571428571428575
420,1 December 2018,2018,0.0,0.5896774530410767,0.28571428571428575
2637,47,44 states,0.0,0.5910873413085938,0.28571428571428575
2407,Royal Automobile Club,Royal Agricultural College,0.0,0.5917677879333496,0.28571428571428575
951,punishment for a crime,penal labor,0.0,0.5918368101119995,0.28571428571428575
2764,1969,1974,0.0,0.5933409929275513,0.28571428571428575
2881,1 May,every 1 may,2.0,0.5938802361488342,0.28571428571428575
2102,Murphy,Brittany Murphy-Monjack,2.0,0.5943842530250549,0.28571428571428575
2356,"April 14, 2019",2019,2.0,0.5943947434425354,0.28571428571428575
3316,"October 23, 2018","October 9, 2018",0.0,0.594424307346344,0.28571428571428575
1530,the 1st century,by the 2nd century,2.0,0.5951593518257141,0.28571428571428575
1746,bronchi,two primary bronchi,2.0,0.5954380035400391,0.28571428571428575
2063,Anocracy,democracy,0.0,0.5962289571762085,0.28571428571428575
2762,1969,1967,0.0,0.5975820422172546,0.28571428571428575
2950,etiology,pathology,0.0,0.5983840823173523,0.28571428571428575
2401,2011,2018,0.0,0.5993623733520508,0.28571428571428575
462,amino acid,nucleic acids,0.0,0.5997976064682007,0.28571428571428575
490,"December 6, 2001",2001,2.0,0.6006444692611694,0.28571428571428575
1433,Justin Rose,Justin Thomas,0.0,0.6007019281387329,0.28571428571428575
1674,"November 18, 2018","november 25, 2018",0.0,0.6009090542793274,0.28571428571428575
279,2005,"february 5, 2006",0.0,0.6013531684875488,0.28571428571428575
148,six,seven,0.0,0.6016939878463745,0.28571428571428575
205,"Somebody, presumably Thespis",Thespis,2.0,0.6018550395965576,0.28571428571428575
2811,"December 1, 2018",2018,2.0,0.6026454567909241,0.28571428571428575
2543,"December 1, 2018",2018,1.0,0.6026456356048584,0.28571428571428575
3390,2008,2015,0.0,0.602645754814148,0.28571428571428575
2479,2018,2013,1.0,0.6040526628494263,0.28571428571428575
845,2018,2013,1.0,0.6040526628494263,0.28571428571428575
2125,1978,"October 25, 1978",2.0,0.6040637493133545,0.28571428571428575
1191,1978,"October 25, 1978",2.0,0.6040637493133545,0.28571428571428575
2541,"December 1, 2018","january 8, 2018",1.0,0.6043169498443604,0.28571428571428575
2809,"December 1, 2018","january 8, 2018",2.0,0.6043170094490051,0.28571428571428575
2542,"December 1, 2018","December 1, 2012",1.0,0.605037271976471,0.28571428571428575
2520,season 6,Seasons 6\u20137,2.0,0.6066896319389343,0.28571428571428575
27,oleic acid,stearidonic acid,0.0,0.6077595353126526,0.28571428571428575
3626,India,west indies,0.0,0.6077991724014282,0.28571428571428575
3450,Óscar Arnulfo Romero y Galdámez,\u00d3scar Romero,2.0,0.607821524143219,0.28571428571428575
1943,1948,1968,0.0,0.6078584790229797,0.28571428571428575
2993,54,51,0.0,0.6081385612487793,0.28571428571428575
1040,51,54,0.0,0.6081386804580688,0.28571428571428575
2440,"January 10, 1957",1957,2.0,0.6088350415229797,0.28571428571428575
1426,shoulder sleeve,on each shoulder,1.0,0.6100330352783203,0.28571428571428575
679,egg,Chicken or the egg,1.0,0.6101047992706299,0.28571428571428575
2088,5779,AM 5778,0.0,0.611503005027771,0.28571428571428575
3160,2015,May to October 2015,1.0,0.6125057339668274,0.28571428571428575
2599,1870,November 1871,0.0,0.6138466596603394,0.28571428571428575
3395,TLS 1.3,version 1.3,2.0,0.6142274737358093,0.28571428571428575
2748,Scotland,scottish,2.0,0.6147291660308838,0.28571428571428575
1704,Jessica,Jessica Shannon,0.0,0.6150702238082886,0.28571428571428575
3521,"7,236","7, 235 meters",1.0,0.6162316799163818,0.28571428571428575
3382,Champaign–Urbana metropolitan area,"Champaign-Urbana, Illinois",2.0,0.6181746125221252,0.28571428571428575
890,New York,southeastern new york state,0.0,0.6186547875404358,0.28571428571428575
2790,Heaven,to heaven,0.0,0.6210203170776367,0.28571428571428575
2533,Registered persons,national register of electors,1.0,0.6210476160049438,0.28571428571428575
257,55 calories,355 calories,0.0,0.6225460767745972,0.28571428571428575
3564,1862–1911,"november 4, 1862",1.0,0.6232041716575623,0.28571428571428575
3107,2020,either 2019 or 2020,1.0,0.6234602928161621,0.28571428571428575
881,Erik Erikson,erikson,1.0,0.6241469979286194,0.28571428571428575
3089,Gen. John J. Pershing,John Joseph  Black Jack '' Pershing,2.0,0.624183177947998,0.28571428571428575
762,Henry VIII,Henry,1.0,0.6250553727149963,0.28571428571428575
2168,Henry Loeb III,henry loeb,2.0,0.6253046989440918,0.28571428571428575
954,"September 28, 2018","September 29, 2017",0.0,0.625393807888031,0.28571428571428575
2663,135 minutes,129 minutes,0.0,0.6257790327072144,0.28571428571428575
3369,Harold Perrineau,Perrineau,1.0,0.6259951591491699,0.28571428571428575
1503,southeastern,southeastern coast of Africa,2.0,0.6275444030761719,0.28571428571428575
2490,parts of southern California,across california,1.0,0.6280785799026489,0.28571428571428575
3175,April,April Kepner,1.0,0.6280799508094788,0.28571428571428575
1505,1971,"April 12, 1971",0.0,0.628288984298706,0.28571428571428575
608,"Vancouver, British Columbia","british columbia, canada",2.0,0.6296532154083252,0.28571428571428575
1250,"Templeton ""Face"" Peck",templeton peck,2.0,0.6298766732215881,0.28571428571428575
2841,Portuguese explorer Diogo Cão,Diogo C\u00e3o,2.0,0.6304733157157898,0.28571428571428575
1246,"Templeton ""Face"" Peck","faceman \"" peck",0.0,0.631855309009552,0.28571428571428575
483,2018,2008,0.0,0.6325757503509521,0.28571428571428575
362,2008,2018,0.0,0.6325757503509521,0.28571428571428575
2278,2018,2008,0.0,0.6325757503509521,0.28571428571428575
139,1969,1960s,1.0,0.6338979005813599,0.28571428571428575
1179,2009,2016,0.0,0.6340928077697754,0.28571428571428575
390,best-of-seven,four - of - seven - games,0.0,0.6346375346183777,0.28571428571428575
1691,10,11,0.0,0.6365784406661987,0.28571428571428575
418,1 December 2018,early 2018,0.0,0.6371806859970093,0.28571428571428575
2323,The Ontario Food Terminal,Ontario farms,1.0,0.6409623622894287,0.28571428571428575
3162,Season 14,season 13,1.0,0.6421381235122681,0.28571428571428575
2062,Anocracy,oligarchy,0.0,0.642276406288147,0.28571428571428575
754,"Houston, Texas",Texas Bowl,0.0,0.6423899531364441,0.28571428571428575
2031,the Welsh language name llwyd,Welsh,2.0,0.6426066160202026,0.28571428571428575
1856,Cataracts of the Nile,The Nile,0.0,0.6432458758354187,0.28571428571428575
2124,The Himalayan range,mahalangur himal sub - range,2.0,0.6435515880584717,0.28571428571428575
282,2005,2015,1.0,0.6436470746994019,0.28571428571428575
3180,"October 5, 2018","May 18, 2018",0.0,0.6436492800712585,0.28571428571428575
62,8,7,1.0,0.6436831951141357,0.28571428571428575
1264,8,7,1.0,0.6436831951141357,0.28571428571428575
597,"January 17, 2019","may 19, 2018",0.0,0.6437622904777527,0.28571428571428575
836,1965,1964,2.0,0.644128680229187,0.28571428571428575
3451,1965,1964,0.0,0.644128680229187,0.28571428571428575
469,"Plymouth, Massachusetts","plymouth, england",0.0,0.6445584297180176,0.28571428571428575
686,Natalie Dormer,Dormer,1.0,0.6451135277748108,0.28571428571428575
2919,May - August 2007,"July 7, 2017",0.0,0.6452332139015198,0.28571428571428575
592,1937,"april 20, 1937",0.0,0.645411491394043,0.28571428571428575
3605,2016,2017,0.0,0.6460075378417969,0.28571428571428575
440,2016,2017,1.0,0.6460075378417969,0.28571428571428575
2341,warm ocean waters,the high ocean temperature,1.0,0.6478893160820007,0.28571428571428575
3158,2015,2014,0.0,0.6500937938690186,0.28571428571428575
3631,2015,2014,1.0,0.6500937938690186,0.28571428571428575
1883,Burgoyne,john burgoyne,2.0,0.6510653495788574,0.28571428571428575
718,1909,1907,0.0,0.6538047790527344,0.28571428571428575
2412,1909,1907,0.0,0.6538047790527344,0.28571428571428575
2121,The Himalayan range,mahalangur himal sub-range,2.0,0.6539279222488403,0.28571428571428575
1971,up to 25 players,25,2.0,0.6542032957077026,0.28571428571428575
396,Team LeBron,LeBron James,2.0,0.6543520092964172,0.28571428571428575
310,2018,2015,0.0,0.6546478867530823,0.28571428571428575
536,2010,2009,0.0,0.6548922061920166,0.28571428571428575
1300,November through December,november,1.0,0.6563999652862549,0.28571428571428575
1445,Richardson,miranda richardson,2.0,0.6574448347091675,0.28571428571428575
1889,"January 9, 2019","May 9, 2018",1.0,0.6588078737258911,0.28571428571428575
2674,The Supreme Court of India,Supreme Court,0.0,0.6591773629188538,0.28571428571428575
2488,parts of southern California,California,1.0,0.6600853204727173,0.28571428571428575
117,the governor,state or territorial governor,1.0,0.6604005098342896,0.28571428571428575
1537,Darwinian evolutionary theory,Charles Darwin,2.0,0.6618728637695312,0.28571428571428575
3562,1862–1911,1861,1.0,0.6628034114837646,0.28571428571428575
716,1909,1907 through 1908,0.0,0.6639789342880249,0.28571428571428575
958,1983,1984,0.0,0.6653112769126892,0.28571428571428575
428,Numbers 22:28,Numbers 22\u201324,0.0,0.6659353971481323,0.28571428571428575
107,"December 31, 1907",since 1907,2.0,0.6667091250419617,0.28571428571428575
3024,Judi Evans,Evans,1.0,0.6669398546218872,0.28571428571428575
2594,Boston suburbs,Boston,0.0,0.6709359884262085,0.28571428571428575
539,2010,2012,1.0,0.6710641384124756,0.28571428571428575
3178,"October 9, 2001",2001,2.0,0.6737344861030579,0.28571428571428575
1786,processed boneless chicken meat,"formed, white meat chicken",2.0,0.6745138764381409,0.28571428571428575
3473,abbey,at the castellated abbey,2.0,0.6747534275054932,0.28571428571428575
2274,"""support our troops""",support of troops in missions,1.0,0.6767092347145081,0.28571428571428575
603,"January 17, 2019","May 19, 2016",0.0,0.6767308712005615,0.28571428571428575
1020,70-85 million people,50 to 85 million,1.0,0.6775080561637878,0.28571428571428575
1024,34.16%,33.04 %,1.0,0.6779983043670654,0.28571428571428575
1012,"September 1, 1945",1945,2.0,0.6781456470489502,0.28571428571428575
1460,Klondike Kat,Klondike,1.0,0.678314208984375,0.28571428571428575
2140,V6 single hybrid turbocharger engine,turbocharged 90 degree V6 reciprocating engines,1.0,0.6786637902259827,0.28571428571428575
666,3,third season,0.0,0.679689884185791,0.28571428571428575
3583,12,13,0.0,0.6797410249710083,0.28571428571428575
3606,2016,2014,1.0,0.6811997890472412,0.28571428571428575
437,2016,2014,0.0,0.6811997890472412,0.28571428571428575
439,2016,2015,1.0,0.6817255020141602,0.28571428571428575
2426,in the season finale,In the season three finale,1.0,0.682163655757904,0.28571428571428575
3399,"Act III, Scene iv",act i,2.0,0.6823770999908447,0.28571428571428575
3233,naturally replenished,depleted,0.0,0.682671844959259,0.28571428571428575
3443,"December 18, 1966",1966,2.0,0.6835845112800598,0.28571428571428575
2521,season 6,sixth,2.0,0.6849541664123535,0.28571428571428575
2201,Tammany Hall,Tammany Society,0.0,0.6877139210700989,0.28571428571428575
2500,19,18,0.0,0.6881150007247925,0.28571428571428575
24,53-member main roster,53,2.0,0.6881718635559082,0.28571428571428575
602,"January 17, 2019","may 17, 2018",0.0,0.688685953617096,0.28571428571428575
